date,ordinal,open,close,signal_close,stage,rt_cash,rt_pct,pt_cash,pt_pct,later_open,hindsight_8,segment_8,phase_8,hindsight_12,segment_12,phase_12,hindsight_20,segment_20,phase_20,D,DD2,DD3,BR10,BR20,D_I10,DD2_I10,DD3_I10,BR10_I10,BR20_I10,PT_frozen
2018-12-12,126,12.06,12.09,87.79956427015247,D,-64.37047014999709,-0.533751825456029,-4.4004548499970895,-0.0364880169983174,,U,6,early,U,2,middle,R,2,early,True,False,False,False,False,False,False,False,False,False,False
2018-12-13,127,12.15,12.24,88.88888888888886,D,-124.5828254499979,-1.025373048971176,55.32722045000211,0.4553680695473424,,U,6,early,U,2,middle,R,2,early,True,False,False,False,False,False,False,False,False,False,False
2018-12-14,128,12.22,12.06,87.5816993464052,C,125.4033108000024,1.0262136726677775,-194.4367707999994,-1.591135603927982,,U,6,early,U,2,middle,R,2,early,False,False,False,False,False,False,False,False,False,False,False
2018-12-17,129,12.0,12.28,89.17937545388521,C,-314.3768013999976,-2.619806678333313,245.34334140000055,2.0445278450000046,,U,6,early,U,2,middle,R,2,middle,False,True,True,False,False,False,False,False,False,False,True
2018-12-18,130,12.2,12.23,88.81626724763976,C,-64.65320015000015,-0.5299442635245913,-4.683184849998327,-0.03838676106556,,U,6,early,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2018-12-19,131,12.24,11.93,86.63761801016699,C,275.4394215500009,2.250322071486935,-344.25073654999915,-2.812506017565352,,U,6,early,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2018-12-20,132,11.92,11.78,85.5482933914306,D,105.99896070000328,0.8892530260067388,-173.86111069999853,-1.4585663649328735,,U,6,early,U,2,middle,R,2,middle,True,False,False,False,False,True,False,False,False,False,False
2018-12-21,133,11.71,11.76,85.40305010893242,D,-83.67384524999694,-0.7145503437232873,16.276180250001236,0.13899385354399,,U,6,early,U,2,middle,R,2,middle,True,False,False,True,False,True,False,False,True,False,False
2018-12-24,134,11.75,11.9,86.4197530864197,D,-183.8056257499989,-1.5643031978723312,116.04445075000108,0.98761234680852,,U,6,early,U,2,middle,R,2,middle,True,False,False,True,False,False,False,False,False,False,False
2018-12-25,135,11.73,11.78,85.54829339143059,R,-83.71423524999739,-0.7136763448422624,16.2357902500008,0.1384125341006035,,U,6,early,U,2,middle,R,2,middle,False,False,False,True,False,False,False,False,False,False,False
2018-12-26,136,11.73,11.78,85.54829339143059,R,-83.71423524999739,-0.7136763448422624,16.2357902500008,0.1384125341006035,,U,6,early,U,2,middle,R,2,middle,False,False,False,True,False,False,False,False,False,False,False
2018-12-27,137,11.92,11.56,83.95061728395056,D,326.1111618000002,2.735831894295304,-393.529021799998,-3.301417968120788,,U,6,early,U,2,middle,R,2,middle,True,False,False,True,False,False,False,False,False,False,False
2018-12-28,138,11.6,11.59,84.16848220769783,R,-23.42109994999753,-0.2019060340517028,-43.41110504999935,-0.3742336642241323,,U,6,early,U,2,middle,R,2,middle,False,True,False,True,False,False,True,False,True,False,False
2019-01-02,139,11.66,11.6,84.24110384894693,R,26.4832303000008,0.2271289048027512,-93.4568002999992,-0.8015162975986209,,U,6,middle,U,2,middle,R,2,middle,False,True,False,True,False,False,True,False,True,False,False
2019-01-03,140,11.57,11.52,83.6601307189542,D,16.659885250001743,0.1439920937770245,-83.29014024999826,-0.719880209593762,,U,6,middle,U,2,middle,R,2,middle,True,True,False,True,False,True,True,False,True,False,False
2019-01-04,141,11.36,11.65,84.60421205519242,D,-323.089421450001,-2.844097019806347,256.6207264500026,2.2589852680457976,,U,6,middle,U,2,middle,R,2,middle,True,True,False,True,True,True,True,False,True,True,True
2019-01-07,142,11.76,11.74,85.25780682643423,D,-13.7391199,-0.1168292508503401,-53.71913009999818,-0.4567953239795764,,U,6,middle,U,2,middle,R,2,middle,True,True,False,True,True,True,True,False,True,True,False
2019-01-08,143,11.7,11.73,85.18518518518515,D,-63.64345015000015,-0.5439611123931637,-3.6734348499983263,-0.0313968790598147,,U,6,middle,U,2,middle,R,2,middle,True,True,False,False,False,False,False,False,False,False,False
2019-01-09,144,11.78,12.12,88.01742919389973,D,-373.9631116999989,-3.174559522071298,305.6970617000011,2.5950514575551877,,U,6,middle,U,2,middle,R,2,middle,True,False,False,False,False,False,False,False,False,False,False
2019-01-10,145,12.08,12.03,87.3638344226579,C,15.629940250001525,0.1293869225993503,-84.32008524999847,-0.6980139507450204,,U,6,middle,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-11,146,12.02,12.17,88.3805374001452,C,-184.3508907499993,-1.5337012541597284,115.49918575000066,0.96089172836939,,U,6,middle,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,True
2019-01-14,147,12.21,12.1,87.87218591140154,C,75.39800555000116,0.6175102829647925,-144.4920505500025,-1.1833910773955978,,U,6,middle,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-15,148,12.07,12.28,89.1793754538852,C,-244.48246604999565,-2.025538243993336,175.3076410500007,1.452424532311522,,U,6,middle,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,True
2019-01-16,149,12.3,12.12,88.01742919389972,C,145.25195090000088,1.1809101699187063,-214.5681409000028,-1.7444564300813232,,U,6,middle,U,2,middle,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-17,150,12.15,11.95,86.78286129266516,C,165.5650760000025,1.3626755226337657,-234.23502599999927,-1.9278602962962903,,U,6,middle,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-18,151,11.91,12.05,87.50907770515609,C,-174.12364569999957,-1.461995345927788,105.73642570000226,0.8877953459278107,,U,6,middle,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,True
2019-01-21,152,12.02,12.07,87.65432098765427,C,-84.29989025000008,-0.7013302017470888,15.650135250001746,0.130200792429299,,U,6,middle,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-22,153,12.07,11.88,86.27450980392153,C,155.72153595000145,1.2901535704225473,-224.0885609499985,-1.8565746557580656,,U,6,middle,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-23,154,11.86,11.84,85.98402323892516,R,-13.941069900000365,-0.1175469637436792,-53.92108009999855,-0.4546465438448444,,U,6,middle,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-01-24,155,11.85,11.85,86.05664488017423,R,-33.93107499999854,-0.2863381856539961,-33.93107499999854,-0.2863381856539961,,U,6,middle,U,2,late,R,2,middle,False,False,False,True,False,False,False,False,True,False,False
2019-01-25,156,11.87,11.8,85.69353667392878,R,36.06423535000087,0.3038267510530823,-103.86580034999548,-0.8750278041280158,,U,6,middle,U,2,late,R,2,middle,False,False,False,True,False,False,False,False,True,False,False
2019-01-28,157,11.88,11.76,85.4030501089324,R,86.06954060000211,0.7244910824916002,-153.8105205999997,-1.294701351851849,,U,6,middle,U,2,late,R,2,middle,False,True,False,True,False,False,True,False,True,False,False
2019-01-29,158,11.73,11.56,83.95061728395058,R,136.39796584999957,1.162813008098888,-203.43212084999865,-1.7342891803068936,,U,6,middle,U,2,late,R,2,middle,False,True,False,True,False,False,True,False,True,False,False
2019-01-30,159,11.57,11.58,84.09586056644875,R,-43.37071504999891,-0.3748549269662827,-23.38070994999891,-0.2020804662921254,,U,6,middle,U,2,late,R,2,middle,False,True,True,True,False,False,True,True,True,False,False
2019-01-31,160,11.64,11.5,83.51488743645602,R,106.5644207000021,0.915501896048128,-173.2956506999979,-1.488794249999982,,U,6,late,U,2,late,R,2,middle,False,True,True,True,False,False,True,True,True,False,False
2019-02-01,161,11.58,11.9,86.41975308641972,R,-353.549011599998,-3.0531002728842656,286.13115160000206,2.4709080449050265,,U,6,late,U,2,late,R,2,middle,False,True,True,True,True,False,True,True,True,True,False
2019-02-11,162,11.87,12.15,88.23529411764702,C,-314.1142663999984,-2.646286995787687,245.6058764000034,2.0691312249368443,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-12,163,12.29,12.54,91.0675381263616,C,-284.94715624999907,-2.3185285292921,214.80297125000092,1.7477865846216514,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-13,164,12.6,13.79,100.14524328249814,C,-1226.052605949998,-9.730576237698395,1152.7580009500002,9.1488730234127,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-14,165,14.3,13.86,100.6535947712418,U,401.3455522000037,2.806612253146879,-478.2146721999981,-3.3441585468531336,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-15,166,13.72,13.55,98.40232389251996,U,132.3791608500016,0.9648626884110904,-207.4509258499984,-1.5120329872448866,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,True
2019-02-18,167,13.69,13.95,101.30718954248364,U,-297.7795562999979,-2.175161112490854,221.9605763000021,1.6213336471877435,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-19,168,13.97,13.92,101.08932461873636,U,11.813085250003924,0.0845603811739722,-88.13694024999789,-0.6309015050107223,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-20,169,13.93,13.86,100.6535947712418,U,31.90406535000138,0.2290313377602396,-108.0259703499968,-0.775491531586481,,U,6,late,U,2,late,R,2,middle,False,False,False,False,False,False,False,False,False,False,False
2019-02-21,170,13.82,13.68,99.34640522875814,U,102.1619107000018,0.7392323494935008,-177.6981606999982,-1.285804346599119,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-02-22,171,13.65,14.09,102.32389251997094,U,-477.790577199999,-3.5002972688644616,401.769647200001,2.943367378754586,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-02-25,172,14.45,15.16,110.09440813362382,U,-749.5438785500003,-5.1871548688581335,669.7464835500033,4.634923761591718,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-02-26,173,15.18,15.1,109.65867828612926,U,39.38479040000422,0.2594518471673532,-120.5352503999976,-0.7940398577074941,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-02-27,174,15.05,14.93,108.42411038489468,U,79.66772560000203,0.5293536584717743,-160.2123355999998,-1.064533791362125,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-02-28,175,14.85,15.09,109.58605664488016,U,-280.1119761999975,-1.8862759340067168,199.6481462000025,1.3444319609427775,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-01,176,15.21,15.08,109.51343500363107,U,89.34970565000138,0.587440536817892,-170.52036065000044,-1.1211069076265645,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-04,177,15.13,15.31,111.1837327523602,U,-220.64683589999936,-1.458339959682745,139.17325590000064,0.9198496754791846,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-05,178,15.31,15.45,112.2004357298475,U,-180.98994569999735,-1.182168162638781,98.87012569999898,0.6457878883082885,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-06,179,15.55,16.72,121.42338416848222,U,-1211.9999308499948,-7.794211773954951,1126.8306658499998,7.246499458842442,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-07,180,16.75,17.19,124.83660130718955,U,-484.0510271999975,-2.8898568788059555,395.5091972000061,2.361248938507499,,U,6,late,U,2,late,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-08,181,16.5,15.82,114.88743645606392,U,637.0250534000002,3.8607578993939407,-722.2952933999981,-4.377547232727261,,D,7,early,D,3,early,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-11,182,15.83,16.32,118.51851851851852,U,-532.218587449999,-3.3620883603916547,447.291662450001,2.8255948354390465,,D,7,early,D,3,early,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-12,183,16.5,16.18,117.50181554103123,U,276.8414516000017,1.6778269793939495,-362.8387116000001,-2.199022494545455,,D,7,early,D,3,early,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-03-13,184,16.0,15.32,111.2563543936093,U,638.0348034000001,3.987717521250001,-721.2855433999998,-4.50803464625,,D,7,early,D,3,early,R,2,late,False,False,False,False,False,False,False,False,False,False,True
2019-03-14,185,15.3,14.73,106.97167755991286,U,529.3923528500006,3.4600807375817038,-610.0379378500012,-3.987176064379093,,D,7,early,D,3,early,R,2,late,False,True,False,False,False,False,False,False,False,False,False
2019-03-15,186,14.84,14.86,107.91575889615106,R,-59.97958009999854,-0.4041750680592894,-19.999569900000363,-0.1347679912398946,,D,7,middle,D,3,middle,R,2,late,False,True,True,True,False,False,True,True,True,False,True
2019-03-18,187,14.95,15.19,110.31227305737112,R,-280.31392619999787,-1.875009539799317,199.4461962000021,1.3340882688963354,,D,7,middle,D,3,middle,R,2,late,False,True,True,True,False,False,False,False,False,False,False
2019-03-19,188,15.24,15.26,110.8206245461148,R,-60.78738009999818,-0.3988673234908017,-20.807369899998186,-0.1365312985564185,,D,7,middle,D,3,middle,R,2,late,False,True,True,True,False,False,False,False,False,False,False
2019-03-20,189,15.2,15.06,109.36819172113294,R,99.37500070000262,0.6537828993421225,-180.4850706999956,-1.187401780921023,,D,7,middle,D,3,middle,R,2,late,False,True,True,True,False,False,False,False,False,False,False
2019-03-21,190,15.11,15.3,111.11111111111116,R,-230.61154595000176,-1.5262180407015338,149.19855095000008,0.9874159559894116,,D,7,late,D,3,late,R,2,late,False,True,True,True,False,False,True,True,True,False,False
2019-03-22,191,15.29,15.09,109.58605664488022,R,159.22384600000314,1.0413593590582286,-240.57625599999503,-1.573422210595128,,D,7,late,D,3,late,R,2,late,False,True,True,False,False,False,True,True,False,False,False
2019-03-25,192,14.78,14.67,106.53594771241836,R,70.20789055000145,0.4750195571718636,-149.68216554999674,-1.012734543640032,,D,7,late,D,3,late,R,2,late,False,True,True,False,False,False,True,True,False,False,False
2019-03-26,193,14.72,14.24,103.41321713870737,R,440.5177624000041,2.992647842391332,-519.0024823999977,-3.5258320815217234,,D,7,late,D,3,late,R,2,late,False,True,True,False,False,False,True,True,False,False,False
2019-03-27,194,14.35,14.25,103.48583877995644,R,61.07117550000255,0.4255831045296345,-138.82887549999563,-0.9674486097560672,,U,8,early,U,4,early,R,2,late,False,True,True,True,True,False,True,True,True,True,True
2019-03-28,195,14.24,14.3,103.84894698620192,R,-98.78828029999862,-0.6937379234550465,21.1517503000032,0.1485375723314831,,U,8,early,U,4,early,R,2,late,False,True,True,True,True,False,True,True,True,True,False
2019-03-29,196,14.28,14.75,107.11692084241103,R,-509.0781623500012,-3.564973125700289,430.4520773500006,3.014370289565831,,U,8,early,U,4,early,R,2,late,False,True,True,True,True,False,True,True,True,True,False
2019-04-01,197,15.2,15.56,112.99927378358753,R,-400.8800017999974,-2.63736843289472,318.76018180000443,2.0971064592105555,,U,8,early,U,4,early,R,2,late,False,True,True,True,True,False,True,True,True,True,False
2019-04-02,198,15.66,16.01,116.26724763979668,R,-391.80387175000095,-2.501940432630913,307.84630675000267,1.965812942209468,,U,8,early,U,4,early,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-04-03,199,16.03,16.08,116.77559912854028,R,-92.39808524999484,-0.57640726918275,7.55194024999971,0.0471112928883325,,U,8,early,U,4,early,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-04-04,200,16.1,15.84,115.03267973856208,R,217.61865130000248,1.3516686416149222,-302.1214813000012,-1.87653093975156,,U,8,middle,U,4,middle,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-04-08,201,15.91,15.62,113.43500363108204,R,248.0176564500042,1.5588790474544576,-331.6924914499994,-2.0848051002514105,,U,8,middle,U,4,middle,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-04-09,202,15.95,16.21,117.71968046477848,R,-302.3436262999999,-1.8955713247648895,217.3965063000037,1.3629875003135028,,U,8,middle,U,4,middle,R,2,late,False,False,False,False,False,False,False,False,False,False,False
2019-04-10,203,15.99,15.9,115.46840958605664,R,47.75409545000211,0.2986497526579244,-132.15595044999787,-0.8264912473420755,,U,8,middle,U,4,middle,R,2,late,False,False,False,False,False,False,False,False,False,False,False
