id,window,losing_direction,n,losing_mean,opposite_mean,opposite_cash,large
ALL__signed_volume5__high,primary,pt,135,-0.22744832249081637,-0.15411060433807014,7640.405632103682,False
ALL__signed_volume5__high,2023,rt,48,-1.4731395652683126,0.9600287948617438,8582.731120300083,True
ALL__signed_volume5__high,2021_2022,rt,100,-0.1247219267911148,-0.4605043602036835,-5294.837270049861,False
ALL__signed_volume5__high,2021_2022,pt,100,-0.4605043602036835,-0.1247219267911148,-1276.84624494988,False
ALL__signed_volume5__high,2024,rt,50,-0.1671051076929925,-0.2309934134034766,-2367.682990899882,False
ALL__signed_volume5__high,2024,pt,50,-0.2309934134034766,-0.1671051076929925,-2007.7729440998698,False
ALL__signed_volume5__high,2025,rt,57,-0.48293092514926195,0.10373093093090048,-5472.80695499378,False
ALL__signed_volume5__high,2026,pt,28,-0.8953041403267038,0.5384780904470746,12441.654205209205,True
ALL__signed_volume5__high,original_PT_window,rt,180,-0.5065647115625279,0.08953245781298418,-17628.5970094434,True
ALL__volume_price_corr20__low,primary,rt,131,-0.44214206036568243,0.0619926602072538,121.68990420455384,False
ALL__volume_price_corr20__low,2023,rt,25,-0.8194738956911303,0.37091060971696116,1627.768167850035,True
ALL__volume_price_corr20__low,2021_2022,rt,104,-0.3965349473036293,-0.19289041666696877,-2600.5429661998623,False
ALL__volume_price_corr20__low,2021_2022,pt,104,-0.19289041666696877,-0.3965349473036293,-4119.783353799867,False
ALL__volume_price_corr20__low,2024,rt,30,-0.5413739683728808,0.1397974201072696,946.1363609500603,True
ALL__volume_price_corr20__low,2025,rt,65,-0.44889763146023653,0.06659793807374814,-362.77763293474777,False
ALL__volume_price_corr20__low,2026,rt,36,-0.3472512447722946,-0.011159724746152047,-461.6688238107581,False
ALL__volume_price_corr20__low,2026,pt,36,-0.011159724746152047,-0.3472512447722946,-6600.1350376888,False
ALL__volume_price_corr20__low,original_PT_window,rt,156,-0.5026119057704016,0.11149874185945044,1749.45807205459,True
ALL__volume_price_corr20__high,primary,rt,119,-0.8151679720434261,0.41810493987674374,2409.025317536282,True
ALL__volume_price_corr20__high,2023,rt,69,-1.048730751813577,0.5321321508207452,5403.250760350152,True
ALL__volume_price_corr20__high,2021_2022,rt,89,-0.08452410679330223,-0.49947915896887984,-5061.144820649883,False
ALL__volume_price_corr20__high,2021_2022,pt,89,-0.49947915896887984,-0.08452410679330223,-803.2737343498934,False
ALL__volume_price_corr20__high,2024,rt,50,-1.0897115240959976,0.6806436875800143,5084.884598250098,True
ALL__volume_price_corr20__high,2025,rt,57,-0.9224512409411513,0.5273348257001584,7546.892520500136,True
ALL__volume_price_corr20__high,2026,pt,12,-1.1946484665481023,0.8383590221064839,7412.841686214035,True
ALL__volume_price_corr20__high,original_PT_window,rt,188,-0.9008904816399175,0.4599553524040635,7812.276077886433,True
ALL__amihud20__low,primary,rt,302,-0.5808616055184843,0.21030386315893207,26956.397991835394,True
ALL__amihud20__low,2023,rt,119,-0.8358432243488487,0.3326596602232202,5523.231771950284,True
ALL__amihud20__low,2021_2022,rt,47,-0.002941492496538598,-0.5710961030125886,-3053.655767349951,False
ALL__amihud20__low,2021_2022,pt,47,-0.5710961030125886,-0.002941492496538598,-115.12501764994244,True
ALL__amihud20__low,2024,rt,87,-0.12805128568290067,-0.2579408071013545,-6369.223146299774,False
ALL__amihud20__low,2024,pt,87,-0.2579408071013545,-0.12805128568290067,-1850.3525586997253,False
ALL__amihud20__low,2025,rt,137,-1.0597711753826093,0.6919947095042338,41706.47694456068,True
ALL__amihud20__low,2026,rt,78,-0.2447575895481082,-0.11346997833672674,-8380.855806425505,False
ALL__amihud20__low,2026,pt,78,-0.11346997833672674,-0.2447575895481082,-9620.546051573485,False
ALL__amihud20__low,original_PT_window,rt,421,-0.6529347946890622,0.2448889934455124,32479.629763785677,True
ALL__amihud20__high,primary,rt,82,-0.4421157030066872,0.04871676975401085,1080.7344615503505,False
ALL__amihud20__high,2023,rt,11,-0.22184043163466943,-0.3925699222194957,-410.7605304499857,False
ALL__amihud20__high,2023,pt,11,-0.3925699222194957,-0.22184043163466943,-230.85048454998022,False
ALL__amihud20__high,2021_2022,rt,215,-0.451559477493599,-0.14897854779452288,-3509.203739099761,False
ALL__amihud20__high,2021_2022,pt,215,-0.14897854779452288,-0.451559477493599,-9866.025360899734,False
ALL__amihud20__high,2025,rt,56,-0.41027237174510406,0.0007648195500715398,-507.1905765998631,False
ALL__amihud20__high,2026,rt,26,-0.510701339570097,0.15199789327018773,1587.925038150214,True
ALL__amihud20__high,original_PT_window,rt,92,-0.3941628862963912,-0.026001105583832604,-626.2156469066342,False
ALL__amihud20__high,original_PT_window,pt,92,-0.026001105583832604,-0.3941628862963912,-9983.922259592688,False
ALL__atr20__low,primary,rt,127,-0.4005079872646301,0.0017748416093140576,-639.3363651836792,False
ALL__atr20__low,2023,rt,23,-0.3668443331414601,-0.24877566390823902,-559.2659294499675,False
ALL__atr20__low,2023,pt,23,-0.24877566390823902,-0.3668443331414601,-779.1559855499661,False
ALL__atr20__low,2021_2022,rt,164,-0.19898041470659053,-0.3788651306712304,-7131.57004314981,False
ALL__atr20__low,2021_2022,pt,164,-0.3788651306712304,-0.19898041470659053,-3873.199211849794,False
ALL__atr20__low,2024,rt,43,-0.37488838331069024,-0.02024381009946334,-957.6446877999027,False
ALL__atr20__low,2024,pt,43,-0.02024381009946334,-0.37488838331069024,-2837.1749321998855,False
ALL__atr20__low,2025,rt,79,-0.3959026374538116,-0.007303331539048891,-681.6064272497902,False
ALL__atr20__low,2025,pt,79,-0.007303331539048891,-0.3959026374538116,-5780.332090249804,False
ALL__atr20__low,2026,rt,5,-0.6936011082794435,0.3345703820489345,999.914749866014,True
ALL__atr20__low,original_PT_window,rt,145,-0.3850615758859613,-0.0494433606603537,-2198.5170444996616,False
ALL__atr20__low,original_PT_window,pt,145,-0.0494433606603537,-0.3850615758859613,-9396.663007999656,False
ALL__atr20__high,primary,rt,110,-0.9321671078902117,0.5659023083947963,29805.453189070584,True
ALL__atr20__high,2023,rt,115,-1.057483917127328,0.5348845903657585,8412.367121350262,True
ALL__atr20__high,2021_2022,rt,50,-0.4478372529972948,-0.16065313068506337,-1193.948918399931,False
ALL__atr20__high,2021_2022,pt,50,-0.16065313068506337,-0.4478372529972948,-1833.6290815999535,False
ALL__atr20__high,2024,rt,25,-0.2240251954628993,-0.16410330636241668,-1035.5730218999372,False
ALL__atr20__high,2024,pt,25,-0.16410330636241668,-0.2240251954628993,-1275.5130530999372,False
ALL__atr20__high,2025,rt,71,-1.2613104147499634,0.9012590509061651,29181.969880603436,True
ALL__atr20__high,2026,rt,14,-0.5274794667216705,0.16874599772501903,1659.0563303670938,True
ALL__atr20__high,original_PT_window,rt,225,-0.9962179215002935,0.5500488080688437,38217.820310420844,True
ALL__rv5_20__low,primary,rt,109,-0.2611058904156221,-0.12676398723306245,-7245.729720565671,False
ALL__rv5_20__low,primary,pt,109,-0.12676398723306245,-0.2611058904156221,-6545.90434793348,False
ALL__rv5_20__low,2023,rt,52,-0.9576204085307184,0.4790219450930805,4749.447354550108,True
ALL__rv5_20__low,2021_2022,pt,100,-0.7081492353389863,0.12022245396376516,1700.098439650147,True
ALL__rv5_20__low,2024,rt,45,-0.11368007432448034,-0.2824014814787883,-2784.068861549914,False
ALL__rv5_20__low,2024,pt,45,-0.2824014814787883,-0.11368007432448034,-1164.473650949868,False
ALL__rv5_20__low,2025,rt,45,-0.4087956861622004,0.016633723910311836,-2730.938803003879,False
ALL__rv5_20__low,2026,rt,19,-0.26048067544221953,-0.09777502725380853,-1730.7220560118797,False
ALL__rv5_20__low,2026,pt,19,-0.09777502725380853,-0.26048067544221953,-2610.5022299878497,False
ALL__rv5_20__low,original_PT_window,rt,161,-0.4860671012354047,0.06889358097165454,-2496.282366015561,False
ALL__rv5_20__high,primary,rt,119,-0.8168562508548277,0.42972784750115545,26546.057987783508,True
ALL__rv5_20__high,2023,pt,56,-0.7389329202675476,0.2185904647803278,4124.891799500101,True
ALL__rv5_20__high,2021_2022,rt,96,-0.4304236724374708,-0.1535926159692545,-1646.541337299903,False
ALL__rv5_20__high,2021_2022,pt,96,-0.1535926159692545,-0.4304236724374708,-4725.002122699875,False
ALL__rv5_20__high,2024,rt,50,-0.2572236020792593,-0.1441152555920828,-2619.6194699498624,False
ALL__rv5_20__high,2024,pt,50,-0.1441152555920828,-0.2572236020792593,-1639.864342549844,False
ALL__rv5_20__high,2025,rt,48,-1.2912596558660505,0.9069318008540531,20295.3844959932,True
ALL__rv5_20__high,2026,rt,21,-1.0649642983900516,0.7052690567260516,8870.292961740164,True
ALL__rv5_20__high,original_PT_window,rt,175,-0.4855133018515778,0.05575640181517051,17877.05666828363,False
ALL__downside_share20__low,primary,rt,114,-0.9750161063078617,0.5938267523097845,21461.130936064365,True
ALL__downside_share20__low,2023,rt,66,-1.6794902662825928,1.1382053751171095,12498.27853180015,True
ALL__downside_share20__low,2021_2022,rt,105,-0.328576383536163,-0.2592371699633046,-3250.959284099866,False
ALL__downside_share20__low,2021_2022,pt,105,-0.2592371699633046,-0.328576383536163,-3610.7793758998746,False
ALL__downside_share20__low,2024,rt,38,-0.5119024515994076,0.12584471737222222,-142.47010914987823,True
ALL__downside_share20__low,2025,rt,68,-1.1949950139893408,0.8140480348201015,17194.840359407208,True
ALL__downside_share20__low,2026,rt,8,-1.3049852508804458,0.9448605169255139,4408.760685807041,True
ALL__downside_share20__low,original_PT_window,rt,180,-1.2333232982985964,0.793432247339137,33959.40946786452,True
ALL__downside_share20__high,primary,rt,146,-0.6450343782254713,0.2588433224174006,14800.302730498597,True
ALL__downside_share20__high,2023,rt,43,-1.0839096774312937,0.6360905367874415,4109.402233850087,True
ALL__downside_share20__high,2021_2022,rt,106,-0.06401208001595543,-0.5305659070910369,-6041.767643449861,False
ALL__downside_share20__high,2021_2022,pt,106,-0.5305659070910369,-0.06401208001595543,-664.4562715498726,True
ALL__downside_share20__high,2024,rt,60,-0.5859915537994962,0.18039788714392427,1659.9110981501235,True
ALL__downside_share20__high,2025,rt,40,-0.9083681555720847,0.5196339644565582,10783.226356086123,True
ALL__downside_share20__high,2026,rt,46,-0.49306086456664466,0.13438898404440672,2357.16527626235,False
ALL__downside_share20__high,original_PT_window,rt,188,-0.7316626401849438,0.33125547609085454,17057.630296629675,True
ALL__range_expansion__low,primary,rt,138,-0.9046305811507146,0.5178719410321146,31837.58083767049,True
ALL__range_expansion__low,2023,rt,51,-0.9614699528164807,0.4915720026251957,3367.4653172501157,True
ALL__range_expansion__low,2021_2022,rt,98,-0.07538338769482812,-0.5108690795296907,-5772.8298728998725,False
ALL__range_expansion__low,2021_2022,pt,98,-0.5108690795296907,-0.07538338769482812,-615.408557099874,True
ALL__range_expansion__low,2024,rt,54,-0.7084839404745332,0.3117232077888361,3790.42460590014,True
ALL__range_expansion__low,2025,rt,53,-0.6875183271618275,0.2956992594872267,4595.256577367157,True
ALL__range_expansion__low,2026,rt,31,-1.6174972926966769,1.2568133512584412,23451.899654403198,True
ALL__range_expansion__low,original_PT_window,rt,188,-0.9119321326445606,0.5024887888680307,33908.856576913604,True
ALL__range_expansion__high,primary,rt,129,-0.46434744608116724,0.07843204822211024,-4979.518671801539,False
ALL__range_expansion__high,2023,rt,44,-1.1886361111270924,0.6595147973806313,5058.8971493500785,True
ALL__range_expansion__high,2021_2022,rt,105,-0.4426059707265708,-0.1436364270545682,-1586.924910699884,False
ALL__range_expansion__high,2021_2022,pt,105,-0.1436364270545682,-0.4426059707265708,-5305.065859299884,False
ALL__range_expansion__high,2024,rt,48,-0.08928370412946636,-0.31259056146340536,-4732.013240899889,False
ALL__range_expansion__high,2024,pt,48,-0.31259056146340536,-0.08928370412946636,626.6474559001183,False
ALL__range_expansion__high,2025,rt,60,-1.1578660759367738,0.7744604893014899,15081.121200793243,True
ALL__range_expansion__high,2026,pt,21,-1.016454675580653,0.6598458004738215,10364.95344919514,True
ALL__range_expansion__high,original_PT_window,rt,173,-0.6485595921044084,0.2262218803780347,79.3784775485442,True
ALL__body__low,primary,rt,132,-0.6551324418293966,0.2702385092207588,12115.288360358554,True
ALL__body__low,2023,rt,56,-0.16070377289037166,-0.32037769692842805,-3236.5875450998674,False
ALL__body__low,2023,pt,56,-0.32037769692842805,-0.16070377289037166,-1196.6325123998984,False
ALL__body__low,2021_2022,rt,90,-0.5138728514764632,-0.07533881214905268,-993.0797603498912,True
ALL__body__low,2021_2022,pt,90,-0.07533881214905268,-0.5138728514764632,-4851.1507446499,False
ALL__body__low,2024,rt,50,-0.5084967870847291,0.10950420568866288,1513.7232309001238,True
ALL__body__low,2025,rt,44,-0.9485211213164856,0.5570257072470816,6881.724662858148,True
ALL__body__low,2026,rt,38,-0.5083608849820668,0.14966162667987987,3719.8404666002807,True
ALL__body__low,original_PT_window,rt,186,-0.4964670467699321,0.0823521316648917,7359.107258533694,False
ALL__body__high,primary,rt,142,-0.5640133995050128,0.1818236519652856,1675.9818612504728,True
ALL__body__high,2023,rt,40,-0.9526194974064655,0.43951196171336493,2341.8759300500788,True
ALL__body__high,2021_2022,rt,97,-0.19225017399661695,-0.39550752989463667,-4450.038246449882,False
ALL__body__high,2021_2022,pt,97,-0.39550752989463667,-0.19225017399661695,-1871.327588549892,False
ALL__body__high,2024,rt,55,-0.6431455694825425,0.24410592270673637,2674.5596729001027,True
ALL__body__high,2025,rt,56,-0.8953029192249298,0.5159817652499961,13768.55137059022,True
ALL__body__high,2026,pt,31,-0.5323176136709588,0.17484087317496969,7627.275246240232,True
ALL__body__high,original_PT_window,rt,181,-0.6649447230377858,0.2536667029803189,5684.796386485547,True
ALL__clv__low,primary,rt,135,-0.9160426417169737,0.5315659075426312,28026.402949399537,True
ALL__clv__low,2023,rt,53,-0.5402510889079377,0.05288312469653609,944.5339072001177,True
ALL__clv__low,2021_2022,rt,95,-0.5164949070790591,-0.07524367656688893,-869.5316990998855,True
ALL__clv__low,2021_2022,pt,95,-0.07524367656688893,-0.5164949070790591,-5227.352810899909,False
ALL__clv__low,2024,rt,49,-0.690663461819595,0.2918515642994747,2320.595124800101,True
ALL__clv__low,2025,rt,47,-1.289828630485947,0.8992641820336339,14776.132799105171,True
ALL__clv__low,2026,rt,39,-0.7487513171741486,0.3896219054359017,10929.675025494269,True
ALL__clv__low,original_PT_window,rt,186,-0.8019625883859051,0.38791057756824354,27451.34329987466,True
ALL__clv__high,primary,rt,142,-0.2540288853304064,-0.1263435467113486,-5233.646344077535,False
ALL__clv__high,primary,pt,142,-0.1263435467113486,-0.2540288853304064,-14831.24852092134,False
ALL__clv__high,2023,rt,38,-0.8554941971291664,0.35046712313685807,2641.2922887000823,True
ALL__clv__high,2021_2022,rt,95,-0.25946968437981077,-0.32509690816631054,-3906.590808899902,False
ALL__clv__high,2021_2022,pt,95,-0.32509690816631054,-0.25946968437981077,-2347.3704110998797,False
ALL__clv__high,2024,pt,54,-0.5001727166686217,0.10726771404367774,2083.483980100161,True
ALL__clv__high,2025,rt,50,-0.6397091670958007,0.2560625110793305,6650.325009323179,True
ALL__clv__high,2026,rt,38,-0.259976313697007,-0.0982784864966431,-4929.714158300835,False
ALL__clv__high,2026,pt,38,-0.0982784864966431,-0.259976313697007,-3670.0289091987443,False
ALL__clv__high,original_PT_window,rt,179,-0.39520219805416096,-0.011780987497085622,-925.4154601924556,False
ALL__clv__high,original_PT_window,pt,179,-0.011780987497085622,-0.39520219805416096,-22096.53614730628,False
ALL__upper_shadow__low,primary,rt,137,-0.31510015518432627,-0.06560209474450523,-3140.813414642549,False
ALL__upper_shadow__low,primary,pt,137,-0.06560209474450523,-0.31510015518432627,-16337.516269356503,False
ALL__upper_shadow__low,2023,rt,46,-0.21894097385600286,-0.2846256793401605,-1748.5680438999043,False
ALL__upper_shadow__low,2023,pt,46,-0.2846256793401605,-0.21894097385600286,-2186.9638485999017,False
ALL__upper_shadow__low,2021_2022,rt,96,-0.4831464434313628,-0.10635442413610814,-982.8719993498937,False
ALL__upper_shadow__low,2021_2022,pt,96,-0.10635442413610814,-0.4831464434313628,-5240.74308564988,False
ALL__upper_shadow__low,2024,pt,48,-0.4395453009910469,0.047113264369873654,1363.4796476501324,False
ALL__upper_shadow__low,2025,rt,50,-0.5883820350322444,0.2016415153657219,4778.380960521105,True
ALL__upper_shadow__low,2026,rt,39,-0.41053990252293376,0.05201568459710074,-2224.4381050137704,False
ALL__upper_shadow__low,original_PT_window,rt,183,-0.2909289948504308,-0.12065720344068093,-4889.381458542453,False
ALL__upper_shadow__low,original_PT_window,pt,183,-0.12065720344068093,-0.2909289948504308,-18524.48011795641,False
ALL__upper_shadow__high,primary,rt,131,-1.0087821747666088,0.6281220543674023,29634.801268526615,True
ALL__upper_shadow__high,2023,rt,53,-0.9230173964940023,0.4205184408193951,3345.048659700092,True
ALL__upper_shadow__high,2021_2022,rt,111,-0.3333452599560217,-0.2532518623099168,-2801.952390849863,False
ALL__upper_shadow__high,2021_2022,pt,111,-0.2532518623099168,-0.3333452599560217,-4461.122814149882,False
ALL__upper_shadow__high,2024,rt,46,-1.480851464961624,1.0828962136980245,10249.765396400111,True
ALL__upper_shadow__high,2025,rt,50,-0.7246552776012928,0.34489216437179926,9742.848126630248,True
ALL__upper_shadow__high,2026,rt,35,-0.7942438178893264,0.43503300209801776,9642.187745496256,True
ALL__upper_shadow__high,original_PT_window,rt,182,-0.9811873188322839,0.5648198575986745,31832.590139900698,True
ALL__lower_shadow__low,primary,rt,128,-0.6218244785462776,0.23640754420639168,-452.35461309559923,True
ALL__lower_shadow__low,2023,rt,55,-1.0265202053302316,0.526855910976684,4947.796138000094,True
ALL__lower_shadow__low,2021_2022,rt,92,-0.3718693397128673,-0.22208888289616782,-2342.777087049881,False
ALL__lower_shadow__low,2021_2022,pt,92,-0.22208888289616782,-0.3718693397128673,-3522.187387949916,False
ALL__lower_shadow__low,2024,rt,55,-0.7635936015525716,0.36467068017632676,2585.744769950101,True
ALL__lower_shadow__low,2025,rt,51,-0.5082719239784744,0.1259121927078396,-3557.6091218268316,True
