id,stage,factor,tail,timing,n,mean_pct,median_pct,win_pct,cash,pf_pct,pf_cash,worst_pct,mdd_cash,clusters,months,delete5_pct,delete5_cash,stress10bp_pct,delayed_n,delayed_pct,delayed_cash,max_cash_loss,2024_n,2024_pct,2025_n,2025_pct,2026_n,2026_pct,basic_pass,cluster_t,maxT_p,statistical_pass,literal_open_pass
ALL__volume_price_corr20__high,ALL,volume_price_corr20,high,previous_close,119,-0.8151679720434261,-0.1790550000000127,46.21848739495798,-14446.760680035679,0.49535333959847094,0.6706101663641385,-11.124780081111952,-24415.237452837693,9,14,-1.077252434652507,-27115.966126764673,-0.9154513634762669,117.0,-0.49645628777390094,-7569.783265254734,-2338.2750613999992,50,-1.0897115240959976,57,-0.9224512409411513,12,0.8383590221064839,False,-1.822103860676354,1.0,False,False
ALL__combo_market_relative_weak,ALL,combo_market_relative_weak,fixed,previous_close,50,-0.8166973818423522,-0.6247962543685928,38.0,-15107.944760769748,0.4672734931233784,0.5324515820415527,-12.229427049039757,-16724.525140719823,23,19,-1.3918107753430464,-27028.334034246793,-0.9169859094229809,50.0,-0.6385242453411669,-13599.478948980734,-3721.371931673988,13,-0.7721064529114935,20,-1.2799117402019282,17,-0.3058382588370363,False,-3.1536685995057336,1.0,False,False
ALL__rv5_20__high,ALL,rv5_20,high,previous_close,119,-0.8168562508548277,-0.2758916586483852,42.857142857142854,-41956.82508878263,0.4957429399360534,0.4008840944637539,-12.229427049039757,-42751.35262353262,31,29,-1.0545025442656006,-49448.457997471596,-0.9171430076897705,119.0,-0.6072308889930815,-35723.52565635261,-5175.963308861987,50,-0.2572236020792593,48,-1.2912596558660505,21,-1.0649642983900516,False,-3.986164205660596,1.0,False,False
R__atr20__high,R,atr20,high,previous_close,36,-0.8192083547820773,-1.0050791576960816,36.11111111111111,-17713.927658198758,0.5446564682878543,0.5043442856950027,-8.223646820562418,-18287.504135798787,7,9,-1.6825999715603401,-31878.88378706981,-0.9195007336095797,36.0,-1.1443567781836774,-24196.59760574674,-5175.963308861987,11,-0.009636670467249253,20,-1.0400216126724808,5,-1.7170130287130838,False,,,False,False
D__upper_shadow__low,D,upper_shadow,low,previous_close,29,-0.8231111809992984,-1.0368644458264284,44.827586206896555,-11700.746425889902,0.4122693325478181,0.35821521425746,-11.91543918827798,-12040.253584389915,14,14,-1.4331290928310005,-16736.814292193936,-0.9234008643602896,29.0,-0.5576502484398762,-7755.249181379897,-7030.109121084007,6,0.02562936055416871,12,-0.5711643049887024,11,-1.5609117047672945,False,,,False,False
U__range_expansion__high,U,range_expansion,high,previous_close,65,-0.8274589405612286,-0.7681099002932467,43.07692307692308,-13874.280569646708,0.5869315605842272,0.7403199997854374,-12.332728137168736,-32207.45829370085,15,17,-1.4600575246624012,-37394.51870435176,-0.9277543436952211,64.0,-0.7337406554010335,-14273.186277933728,-5919.709505840993,14,-0.010546005748975493,39,-1.6884259154204737,12,1.0176186371170222,False,-1.1986460940944075,1.0,False,False
R__clv__low,R,clv,low,previous_close,40,-0.8294343856994975,-1.0050791576960816,37.5,-14066.992453609859,0.44258734096853414,0.4229902412039112,-6.311610978034164,-14839.765716547901,20,17,-1.44888346232647,-21734.29422198289,-0.9297293023023844,40.0,-0.7402240410243269,-17552.607730131866,-3769.294076082003,21,-0.8408377615532426,8,-1.424532208486006,11,-0.37486588795215886,False,-2.374422069020948,1.0,False,False
R__volume_ratio__low,R,volume_ratio,low,previous_close,55,-0.8319232368593368,-0.7940696593006437,32.72727272727273,-17025.01925071079,0.4769054666212385,0.5335511866828302,-8.628950102799992,-18021.437852010804,11,14,-1.3135609265309285,-30303.94074655985,-0.9322187345480004,55.0,-0.8641003095266059,-19502.125326086763,-6212.844074015994,23,-0.7907734161929458,14,-0.8671423941514138,18,-0.8571108853725543,False,-2.207730493911416,1.0,False,False
D__gap_over_atr__low,D,gap_over_atr,low,after_open,40,-0.8366034217824178,-0.40402709329762065,40.0,-6928.223525642843,0.4539311129788228,0.5633256525572189,-12.229427049039757,-8565.038642012867,13,13,-1.410044599296519,-11904.133777177882,-0.9368981185888389,40.0,-0.46272375798441184,-1504.2775432988428,-1783.0504637499962,14,-1.436319299685724,11,-0.6880615507956656,15,-0.3857993077962835,False,-2.435961031751347,1.0,False,False
R__rv5_20__high,R,rv5_20,high,previous_close,26,-0.8425174800468951,-0.16075771787359922,46.15384615384615,-11777.264285514882,0.48596128261007704,0.3057478414876891,-8.223646820562418,-13287.687772664918,8,10,-1.8486931938842073,-15981.778792714913,-0.9428182093563061,26.0,-0.6734700182737579,-12386.349256681895,-5175.963308861987,15,0.24604009712736533,10,-2.159456025202751,1,-4.001495686102244,False,,,False,False
U__volume_ratio__low,U,volume_ratio,low,previous_close,27,-0.8664317576556705,-0.4854594459259023,40.74074074074074,-9520.259538217877,0.3430248368936766,0.3367599623467897,-9.70526855644401,-10972.863595658913,12,10,-1.4520011092312268,-13181.964322579872,-0.9667461972299032,27.0,-0.5850968036196338,-6094.120840529896,-2423.2419872099795,14,-0.13766051704567156,7,-2.329782538054744,6,-0.8596554086134157,False,,,False,False
R__prev_late_return__low,R,prev_late_return,low,previous_close,34,-0.8667867924655942,-0.8812585200001395,35.294117647058826,-12538.430361163839,0.42546913819942733,0.3868781488983081,-6.953841041699601,-15924.509793334855,13,13,-1.5462636685933995,-18858.997653993865,-0.9671007443233814,34.0,-0.6302711405924515,-13386.976615793836,-2880.6767444250054,18,-0.905093555700581,8,-0.9729390115062673,8,-0.6744443561461998,False,-2.467335430900347,1.0,False,False
D__drawdown60__low,D,drawdown60,low,previous_close,81,-0.8727997285763364,-0.7210080946225221,39.50617283950617,-23065.27945651062,0.4374938909490365,0.4992012684396899,-12.229427049039757,-23402.22646611064,10,11,-1.2551220058687862,-35268.467518027675,-0.9731149265101423,81.0,-0.635522443661691,-15593.65110952562,-7030.109121084007,25,-1.0083763561812313,25,-1.0595311817500428,31,-0.6128738569806899,False,,,False,False
D__bias5__low,D,bias5,low,previous_close,51,-0.8750502614160357,-0.179054999999995,47.05882352941176,-10429.443414661766,0.44922291745283766,0.5847981734021326,-12.229427049039757,-14732.262474080797,16,13,-1.3940654108813897,-19249.518692452802,-0.9753658824038611,51.0,-0.6760772516847142,-8771.119591361781,-3585.2028699959837,14,-1.257570991518406,14,-1.5230937915797456,23,-0.24775027690624754,False,-2.4909316752624626,1.0,False,False
R__intraday5__high,R,intraday5,high,previous_close,10,-0.8782813144806383,-0.2839910868247756,50.0,-2930.9556847869567,0.5439645349055874,0.47474711579383577,-6.953841041699601,-3618.345321636968,4,4,-3.8518114563691173,-5580.084894186974,-0.9785992065172028,10.0,-0.8823480491669227,-2291.7900334839533,-1759.3217835499988,6,0.02492648339580672,4,-2.233093011295306,0,,False,,,False,False
R__market_ret1__low,R,market_ret1,low,previous_close,33,-0.8806666259039428,-0.6266741869220804,36.36363636363637,-14638.00706969788,0.48049413151579307,0.4244813781756728,-7.203521160516589,-14657.439957447885,19,18,-1.7783346799776505,-23862.809117453897,-0.9809878905947776,33.0,-0.8395506947218745,-15147.344587540854,-3769.294076082003,14,-0.9879569692144224,10,-0.3663716452756964,9,-1.2852094036745814,False,-1.6064486892509682,1.0,False,False
U__prev_late_return__low,U,prev_late_return,low,previous_close,47,-0.8827635805152299,0.048951105622494,51.06382978723404,-15054.165120675789,0.5938466675308586,0.6984757153723693,-12.332728137168736,-24759.552533863836,18,14,-1.726799065869688,-36159.185197992825,-0.9830869799508372,47.0,-0.5901547322597873,-8421.645810039754,-5919.709505840993,12,0.05304291862203933,23,-1.7915498822177984,12,-0.07672966805590827,False,-0.9746284419788132,1.0,False,False
U__volume_price_corr20__high,U,volume_price_corr20,high,previous_close,77,-0.889827922909702,-0.2631238892592399,46.75324675324675,-10171.15332722977,0.45640206735319544,0.6778635757028862,-10.105854526435447,-19267.6754761378,5,8,-1.2882471543855016,-22686.463040901763,-0.9901511759655803,75.0,-0.5652039457668843,-5132.322041617821,-2338.2750613999992,29,-1.1720445090101905,39,-1.1694941359494018,9,1.2314235554750144,False,,,False,False
ALL__clv3__low,ALL,clv3,low,previous_close,111,-0.8906691871573895,-0.6386820291891546,37.83783783783784,-39409.32936687052,0.4344203599455782,0.4277983175219048,-12.229427049039757,-40582.10830062055,40,31,-1.1665726883722307,-53486.66255119857,-0.9909933777241052,110.0,-0.8009165181272122,-38659.4450015355,-4658.907089330985,38,-0.8197287962750374,37,-1.1071267375863982,36,-0.7430804507033913,False,-3.6140054431590705,1.0,False,False
R__volume_price_corr20__high,R,volume_price_corr20,high,previous_close,12,-0.8955126918493875,-0.3421529031439839,41.66666666666667,-1837.8954091499545,0.42082390789553153,0.49997242871856346,-6.295431170794602,-2794.88159799998,3,4,-2.6506008026347296,-3675.5881369499716,-0.9958353725396369,12.0,-0.42555379196961746,-808.9354464999611,-1220.054560899994,5,0.36875668306163684,7,-1.798562245357262,0,,False,,,False,False
U__drawdown60__high,U,drawdown60,high,previous_close,132,-0.8995003621295001,-0.15195611092590872,46.96969696969697,-36877.20813676141,0.5084110217661681,0.5826155445727402,-12.332728137168736,-45792.97648733854,10,15,-1.1880558646108639,-57854.18824940045,-0.9998304958694001,130.0,-0.5728866156430753,-19402.745917828437,-5919.709505840993,47,-0.47811473767726587,74,-1.3920216222411217,11,0.6133586286891343,False,-2.125514232777775,1.0,False,False
ALL__bias5__low,ALL,bias5,low,previous_close,128,-0.900111492760169,-0.7625351203574917,39.0625,-39759.00029482746,0.45843964432952117,0.5414120696560821,-12.229427049039757,-44172.369707754515,34,28,-1.1955690397928254,-60135.15364566549,-1.0004417656706053,128.0,-0.8362521188244996,-44762.69235524837,-5059.07575091098,42,-1.2842142175931865,43,-1.0403049649114988,43,-0.38474791728356633,False,-4.568184428533717,1.0,False,False
D__combo_persistent_sell,D,combo_persistent_sell,fixed,previous_close,33,-0.9008601969911185,-0.7353125203397195,45.45454545454545,-8570.38550437285,0.4416815579415478,0.5830863641374362,-12.229427049039757,-8950.367119222856,12,12,-1.6821458249070584,-18633.448359084887,-1.0011902863592796,33.0,-0.560535496573057,-6262.814101255869,-3585.2028699959837,5,-0.32389389600934076,7,-3.227170160441877,21,-0.26279647131271755,False,-1.6498166938740593,1.0,False,False
ALL__range_expansion__low,ALL,range_expansion,low,previous_close,138,-0.9046305811507146,-0.7829003774971288,35.507246376811594,-49901.99386666941,0.3919505301336969,0.34845711143527885,-10.105854526435447,-50172.709650969424,42,33,-1.1043839661281625,-61053.57841503345,-1.0049613243077118,136.0,-0.7515877493477425,-41025.71783941545,-6212.844074015994,54,-0.7084839404745332,53,-0.6875183271618275,31,-1.6174972926966769,False,-3.551874715363015,1.0,False,False
ALL__overnight5__low,ALL,overnight5,low,previous_close,130,-0.9056163070561739,-0.5346387454916233,41.53846153846154,-27189.60587260838,0.4901441984921754,0.6578908311411307,-12.332728137168736,-36542.04384714647,30,25,-1.1699772782671916,-45040.63833996943,-1.005948294425747,130.0,-0.7366032752813398,-28257.607067626384,-5919.709505840993,55,-1.5000202793219153,51,-0.8386551922669031,24,0.3142670937922831,False,-2.8214913023909127,1.0,False,False
R__current_gap__low,R,current_gap,low,after_open,29,-0.9140101983252507,-1.2199376445900054,41.37931034482759,-8298.159475157852,0.44224360449821537,0.5403835993192896,-6.953841041699601,-9944.272079910892,13,12,-1.7708955145585865,-16685.864186402894,-1.0143475078572077,29.0,-1.1025487806851195,-12743.007041606845,-3721.371931673988,14,-0.9301692452679274,11,-1.3491345532273091,4,0.3391384419547777,False,,,False,False
ALL__bias20__high,ALL,bias20,high,previous_close,133,-0.9145815903507402,-0.1880630548538402,47.368421052631575,-36220.67061531742,0.5242872561566201,0.5993852040434295,-12.332728137168736,-53620.963650941594,14,18,-1.188964228838838,-55248.78164701043,-1.0149190385206484,130.0,-0.7209731607405506,-24167.595608566517,-5919.709505840993,48,-0.8731761119192267,74,-1.154044271346765,11,0.5156707213759132,False,-1.8228009887650087,1.0,False,False
ALL__ret10__high,ALL,ret10,high,previous_close,137,-0.9159150381606685,-0.4819667550851924,45.98540145985402,-40598.89570518836,0.5256207158516144,0.5906780277888805,-12.332728137168736,-45375.74131637442,16,21,-1.1820335606267762,-60210.16348995539,-1.016253197004418,136.0,-0.7911992947145927,-31696.125160578435,-5919.709505840993,45,-0.9580962857034846,79,-0.9928017813332675,13,-0.3026682035405122,False,-2.216174992654332,1.0,False,False
ALL__clv__low,ALL,clv,low,previous_close,135,-0.9160426417169737,-0.7210080946225221,37.03703703703704,-46734.915477898416,0.35823328518744846,0.3812464737730177,-12.229427049039757,-46895.31661149843,42,32,-1.126882209986685,-61567.517841886474,-1.0163796602625974,134.0,-0.6707943372837777,-42078.908842717494,-5128.5658635,49,-0.690663461819595,47,-1.289828630485947,39,-0.7487513171741486,False,-4.165466036282289,1.0,False,False
D__bias5__high,D,bias5,high,previous_close,7,-0.9176222118559492,1.1321921386732166,57.14285714285714,-5535.527957974002,0.5472402972144251,0.25541046913798854,-11.91543918827798,-7030.109121084007,4,3,-6.564097163614422,-7247.434841984002,-1.0179561924937381,7.0,-0.6070926825210833,-3248.2110845259795,-7030.109121084007,0,,5,0.871978313322624,2,-5.391623524802382,False,,,False,False
R__gap_over_atr__low,R,gap_over_atr,low,after_open,26,-0.9219969294021031,-1.671726089354694,38.46153846153847,-8009.610053968894,0.5024087821860544,0.5632312444449105,-6.953841041699601,-9824.941502776916,11,11,-1.998020623498209,-16786.70819966394,-1.022337661426439,26.0,-1.0471279912082607,-10267.033005854906,-3721.371931673988,14,-0.6711834559158202,9,-1.5824455661533983,3,-0.11111389541753629,False,,,False,False
ALL__market_ret1__low,ALL,market_ret1,low,previous_close,125,-0.9231245610270012,-0.505664900505041,42.4,-40128.76362471354,0.47827494146980876,0.5357409863251124,-11.124780081111952,-46101.32769026359,43,32,-1.2394662898468483,-61793.34485878856,-1.023465759918809,125.0,-0.7182161502772668,-34564.68563542351,-5128.5658635,47,-1.4770064091951476,39,-0.721700077542682,39,-0.45705040697534954,False,-2.5699603068321615,1.0,False,False
ALL__combo_late_distribution,ALL,combo_late_distribution,fixed,previous_close,33,-0.9259448259249555,-0.2102840379008831,45.45454545454545,-7911.034027082849,0.5195283817375916,0.7113368736745665,-12.332728137168736,-15027.028584182883,23,21,-1.9938646700746712,-24914.757605237868,-1.0262875840365546,33.0,-0.6680642114405163,-5923.1692786718295,-5919.709505840993,13,-1.0123228210995099,9,-2.632065793158112,11,0.5720554142902828,False,-1.445978385568548,1.0,False,False
ALL__atr20__high,ALL,atr20,high,previous_close,110,-0.9321671078902117,-0.8639686316459577,44.54545454545455,-50674.44264756935,0.5565007895936559,0.5881548771347482,-12.332728137168736,-51657.71368249558,5,10,-1.3275513260608924,-74765.23863580538,-1.0325168343451803,109.0,-0.7967216736606283,-43819.42701855727,-5919.709505840993,25,-0.2240251954628993,71,-1.2613104147499634,14,-0.5274794667216705,False,,,False,False
D__relative_ret5__low,D,relative_ret5,low,previous_close,40,-0.9379778378589126,-0.2563366619955417,40.0,-10020.22215598381,0.42968151099581164,0.5521390064944254,-12.229427049039757,-10400.203770833818,15,14,-1.6447670836700294,-19858.759891521844,-1.038324260808205,40.0,-0.7297676124091586,-8751.523478655832,-3585.2028699959837,11,-1.093300380452432,13,-1.471543915816171,16,-0.3976711514855955,False,-2.075082826537842,1.0,False,False
U__intraday5__high,U,intraday5,high,previous_close,82,-0.9467620168986512,-0.29409971724050854,48.78048780487805,-21744.429710063592,0.5549237002229237,0.7020428801494184,-12.332728137168736,-43948.607113588696,15,15,-1.4411321488220212,-46402.67116855465,-1.0471177333230939,81.0,-0.6772767362889472,-12461.992795602564,-5919.709505840993,18,-0.8181513718854388,54,-1.4982674601235229,10,1.7998682154918746,False,-1.6936609770437288,1.0,False,False
R__ma20slope5__high,R,ma20slope5,high,previous_close,3,-0.9486289963042038,0.5192480643606047,66.66666666666666,-1836.9942188889836,0.3213207292330795,0.15100521545014958,-4.193272303273246,-2163.728508488995,2,3,,,-1.0489838292113005,3.0,-1.3711168423487123,-1966.9103183439845,-2163.728508488995,2,0.6736926571803172,1,-4.193272303273246,0,,False,,,False,False
C__range_expansion__low,C,range_expansion,low,previous_close,16,-0.956331011029357,-1.0739063303703742,18.75,-6196.013922202908,0.27949833643833105,0.32730985893639664,-4.52044229965467,-6196.013922202907,8,7,-1.8970986608022784,-9007.11972843893,-1.0566885008783897,16.0,-0.5934318559832673,-3818.6377069519103,-2552.6937666149925,0,,8,-0.8571394656852217,8,-1.0555225563734927,False,,,False,False
D__ret5__low,D,ret5,low,previous_close,45,-0.9693629842210667,-0.7353125203397195,37.77777777777778,-12388.596270130802,0.4070302928739845,0.5003701405849574,-12.229427049039757,-12768.57788498081,14,13,-1.6007316982994566,-21769.68406272684,-1.069725201264123,45.0,-0.8155657173148042,-11839.059603916818,-3585.2028699959837,12,-1.251558184477684,14,-1.3451113460455153,19,-0.5142672227146615,False,-2.5740065970418247,1.0,False,False
ALL__downside_share20__low,ALL,downside_share20,low,previous_close,114,-0.9750161063078617,-0.2600562689078168,45.614035087719294,-35004.76335506361,0.45769137304741964,0.48965089739854584,-11.294812295554268,-36458.219888285676,9,13,-1.2709394543157424,-48195.14893214765,-1.0753834997976188,112.0,-0.8157292128035617,-29357.045211927652,-5813.242948890008,38,-0.5119024515994076,68,-1.1949950139893408,8,-1.3049852508804458,False,-2.2096125499091905,1.0,False,False
D__beta_residual1__low,D,beta_residual1,low,previous_close,26,-0.9796402419484831,-0.19466951895043905,42.30769230769231,-10829.972921051862,0.33796788153493557,0.2993835269362448,-12.229427049039757,-12688.484276230887,15,11,-1.6809046233970786,-14283.119100999898,-1.0800091107641754,26.0,-0.5405295655410545,-7393.765828079886,-3585.2028699959837,6,1.128304897196164,9,-1.948240520956796,11,-1.336937362293307,False,,,False,False
D__amihud20__high,D,amihud20,high,previous_close,27,-0.9881195031369164,-0.8457915836466581,33.33333333333333,-10722.426194794909,0.43296383806964717,0.3974876340524771,-12.229427049039757,-11327.15014819491,3,4,-1.9889375008286885,-16487.298731504943,-1.088490063769952,27.0,-0.3911051680409837,-3340.8030566928974,-7030.109121084007,0,,16,-0.7164955133445352,11,-1.3832089428349255,False,,,False,False
U__overnight_minus_intraday5__low,U,overnight_minus_intraday5,low,previous_close,72,-0.991041089946558,-0.7939797013704792,48.61111111111111,-14524.768183661612,0.5681083437234976,0.7808885925687489,-12.332728137168736,-39865.291571311776,16,14,-1.5696089162634044,-38650.724001440656,-1.0914190696409471,72.0,-0.7825449113735934,-10588.914919498566,-5919.709505840993,17,-1.4097768357921097,47,-1.4606491853440542,8,2.6577199304355315,False,-1.5919972956031367,1.0,False,False
U__bias5__low,U,bias5,low,previous_close,19,-0.9920731758555298,-0.373307965523587,42.10526315789473,-7678.300275876945,0.5011828215440043,0.6075786600197316,-7.195385792790471,-11159.718111219958,10,9,-2.648330627152578,-19242.07680995494,-1.0924525796418643,19.0,-1.034656603787293,-9456.1659523499,-5059.07575091098,5,-1.81090040290191,11,-0.7939011711047236,3,-0.3539918148645211,False,,,False,False
D__prev_late_return__low,D,prev_late_return,low,previous_close,32,-0.9922299174973004,-0.46564606626170263,40.625,-7051.926864819843,0.3382919431530892,0.5536968159068397,-11.124780081111952,-9155.18485730496,13,14,-1.663995429914732,-14593.954009827898,-1.0926055787649913,32.0,-0.7686097070392426,-5483.570357358885,-2507.3706394799883,9,-2.8305020544687487,7,-1.0540219546447438,16,0.06883217580114637,False,-1.966280187253556,1.0,False,False
R__prev_late_return__high,R,prev_late_return,high,previous_close,30,-0.9995792822525152,-1.1285548432354062,36.666666666666664,-13011.309205370873,0.4801934446172142,0.5054164782875046,-8.628950102799992,-16953.476581250892,14,13,-2.0228557176769244,-24095.865556311903,-1.0999593451703675,30.0,-1.2838397870743328,-14739.655725807837,-6212.844074015994,13,-0.6646429075538953,9,-1.6747964029430236,8,-0.7842316303609509,False,-1.6533540962237558,1.0,False,False
R__bias5__low,R,bias5,low,previous_close,54,-1.000276982355505,-1.1977007778100681,29.629629629629626,-23283.019634615768,0.3985001464190672,0.42491167134229796,-6.728208157067416,-23302.452522365766,17,18,-1.5629121867236735,-36717.660278369796,-1.1006581560057065,54.0,-1.0061279762058182,-28606.60510831671,-3769.294076082003,22,-1.1161818435519333,16,-0.9870026319481873,16,-0.8541821486177356,False,-4.220232051426157,1.0,False,False
C__clv__low,C,clv,low,previous_close,22,-1.0037360786444747,-1.0605071926899954,31.818181818181817,-8127.1920560818935,0.2555710174922832,0.23091876239376086,-4.224584246720926,-8204.893064431899,10,11,-1.7174181581476384,-10470.214533896917,-1.1041172888855875,22.0,-0.8547696652428136,-6199.416941823885,-1804.1640813630029,4,-1.0641651497581013,10,-1.2509547109399495,8,-0.6644982527183179,False,,,False,False
ALL__upper_shadow__high,ALL,upper_shadow,high,previous_close,131,-1.0087821747666088,-0.4917516052830084,42.74809160305343,-48645.63755002536,0.4124070653438653,0.45835960496296735,-10.105854526435447,-49958.88880764343,46,33,-1.248551208197649,-65400.25187787041,-1.1091665334114962,129.0,-0.8544916132606898,-45595.296236379465,-5175.963308861987,46,-1.480851464961624,50,-0.7246552776012928,35,-0.7942438178893264,False,-3.778932442815516,1.0,False,False
D__volume_price_corr20__high,D,volume_price_corr20,high,previous_close,6,-1.0203061331284549,0.9355289029779159,66.66666666666666,-773.415850449993,0.46427355698941475,0.4846990944211357,-11.124780081111952,-1500.901399699996,2,2,-11.124780081111952,-1460.6836246499993,-1.1206780445527917,6.0,-1.1718806608137908,-903.2845835999908,-1460.6836246499993,6,-1.0203061331284549,0,,0,,False,,,False,False
R__ret3__low,R,ret3,low,previous_close,52,-1.0352625614312765,-1.2522013031306383,32.69230769230769,-24382.15094732477,0.414803618957811,0.42196843661579986,-6.728208157067416,-24782.692210308818,18,17,-1.609306911044746,-37827.72913180582,-1.135661272127016,52.0,-1.1153905810489748,-30025.51750849671,-3769.294076082003,21,-1.0615367530223712,16,-1.1413360566690542,15,-0.8853336316167812,False,-3.065491733202527,1.0,False,False
R__rv5_20__low,R,rv5_20,low,previous_close,26,-1.0370437648178927,-0.909955607815762,38.46153846153847,-11579.90268239585,0.40995962188464874,0.41627471286627804,-8.628950102799992,-14213.612039044861,14,14,-1.9390413392089147,-18747.44572039787,-1.1374416803544263,26.0,-1.1365656752455902,-12219.25103230385,-6212.844074015994,13,-0.9924884638307501,7,-0.16489525703333238,6,-2.151086842705356,False,,,False,False
U__beta_residual1__high,U,beta_residual1,high,previous_close,63,-1.0392374239610485,-0.7681099002932467,44.44444444444444,-19227.555803431682,0.5408402414556311,0.6687298516892639,-12.332728137168736,-30338.334629051773,13,15,-1.683120770931581,-40204.535916070716,-1.139639119306106,63.0,-0.8431262751216031,-14043.344475796675,-5919.709505840993,16,-1.4199572750418588,38,-1.3961260934332467,9,1.1444611379541192,False,-1.6646524973442924,1.0,False,False
D__prev_pm_minus_am__low,D,prev_pm_minus_am,low,previous_close,23,-1.039239750400054,-0.3023892860902004,43.47826086956522,-6439.885131374912,0.3208849862340076,0.4319765314063556,-9.098307319576708,-6525.359644607989,16,13,-1.8172914649047915,-10503.206783621954,-1.1396377973065663,23.0,-0.9551439847026642,-6479.804141884906,-3223.7350203239957,8,-1.8978053018368535,4,-0.21721635227163918,11,-0.7137460395836235,False,,,False,False
D__clv3__low,D,clv3,low,previous_close,50,-1.0435316944736177,-0.40402709329762065,36.0,-17231.37606720178,0.3137054281032398,0.30695740505109836,-12.229427049039757,-17730.993545301786,16,14,-1.4788676989869667,-22690.34915580981,-1.143930003360408,50.0,-0.8417866628148559,-14933.814866479814,-3585.2028699959837,16,-0.8937106915636711,15,-1.342245018354525,19,-0.9338704412286463,False,-3.156812623031263,1.0,False,False
ALL__drawdown60__low,ALL,drawdown60,low,previous_close,104,-1.0501925257222333,-0.8860463110027248,34.61538461538461,-46290.45465285445,0.3771380988717632,0.39127930266562777,-12.229427049039757,-46627.401662454475,11,12,-1.4002153324413316,-62205.643497088495,-1.1505978134676376,104.0,-0.7885677336867271,-33884.482987731404,-7030.109121084007,25,-1.0083763561812313,38,-1.0877535628570023,41,-1.0408775215125707,False,-3.948237124255063,1.0,False,False
ALL__prev_late_return__low,ALL,prev_late_return,low,previous_close,135,-1.0515219014348771,-0.7861349701198199,41.48148148148148,-47725.336703514404,0.4344166074715563,0.5382507059903276,-12.332728137168736,-50689.60877699752,42,32,-1.331488136346039,-68830.35678083143,-1.151927959357864,135.0,-0.7731924005881385,-39064.327199351355,-5919.709505840993,47,-1.158316790030873,47,-1.5985273124469908,41,-0.3020435092011898,False,-2.8212597746354637,1.0,False,False
C__market_ret5__low,C,market_ret5,low,previous_close,9,-1.0538966803816257,0.6008375896032866,55.55555555555556,209.6228254360251,0.5020089318200396,1.07766786343056,-8.827690427622347,-2217.3827580499888,5,5,-4.7616667895773315,-2698.9647477999865,-1.1542936602645382,9.0,-0.2125559655992223,849.0496680780217,-1262.3597311499957,7,-1.78739683730987,0,,2,1.513353868867229,False,,,False,False
C__gap_over_atr__high,C,gap_over_atr,high,after_open,27,-1.054405959574108,-1.0419886096284598,40.74074074074074,-7723.059325513865,0.4163253131713279,0.46230115438453884,-9.120108097805772,-10632.529475791882,9,10,-1.9854541000703945,-12888.88625416589,-1.1548096050448877,27.0,-0.944236150192779,-7653.037981699874,-2552.6937666149925,11,-1.2883640638180838,9,-0.9723110416677607,7,-0.7923081187845932,False,,,False,False
R__current_gap__high,R,current_gap,high,after_open,32,-1.0548914766745527,-0.6878525187886674,37.5,-13760.458633569864,0.45966354017885247,0.4992930656845847,-8.223646820562418,-17017.839225237887,15,15,-1.9369223868350498,-24873.772475687896,-1.155300163128814,32.0,-0.9873564754858541,-15468.332739334859,-5175.963308861987,14,-0.789222478468387,8,-2.3093153880948805,10,-0.42328894502692227,False,-1.8420049941683656,1.0,False,False
R__beta_residual1__low,R,beta_residual1,low,previous_close,37,-1.0610225757384726,-1.1117831361352122,32.432432432432435,-16311.620468555833,0.33368103459304665,0.3365810048679404,-6.311610978034164,-18317.995877699857,18,16,-1.6952459234776822,-23206.552947865865,-1.1614330336103802,37.0,-0.8891961653178526,-17230.255733149832,-3769.294076082003,20,-0.9347122091068242,10,-1.9528197250304966,7,-0.14791340998314798,False,-2.6346668534829694,1.0,False,False
U__overnight_minus_intraday5__high,U,overnight_minus_intraday5,high,previous_close,42,-1.06998707858753,-0.5217276216013975,45.23809523809524,-24067.236113149764,0.45088876200597183,0.4319943107631008,-10.105854526435447,-29217.84485803188,13,12,-1.8353892773829137,-37326.815362363806,-1.1704033328201386,42.0,-1.096194502469206,-23707.69570728278,-5147.525068227004,13,-0.9125253321533541,15,-1.3387406773485055,14,-0.9282512730325052,False,-2.6445195413528615,1.0,False,False
U__overnight5__low,U,overnight5,low,previous_close,37,-1.0778183521638631,-0.7146724154480477,45.94594594594595,-10283.187812696797,0.5076268532429409,0.6790673290393039,-12.332728137168736,-22171.647489096857,12,9,-2.0855223756118386,-25691.238951488827,-1.1782397384088392,37.0,-0.913990497210117,-9883.385180762776,-5919.709505840993,16,-1.6335700589326043,19,-0.8730207101185748,2,1.4226177025558204,False,,,False,False
C__combo_persistent_sell,C,combo_persistent_sell,fixed,previous_close,1,-1.0790257757515307,-1.0790257757515307,0.0,-707.8409088930041,0.0,0.0,-1.0790257757515307,-707.8409088930041,1,1,,,-1.1794505362591368,1.0,-1.2617431396600376,-827.7034996169846,-707.8409088930041,0,,0,,1,-1.0790257757515307,False,,,False,False
