scenario,event,increment,start,end
S1_F1_open_b5_e1_d0_extra_cost,17,-60.35627024000132,2021-03-17,2021-03-30
S1_F1_open_b5_e1_d0_extra_cost,18,-54.31936163999853,2021-03-31,2021-04-19
S1_F1_open_b5_e1_d0_extra_cost,19,-360.1836100000037,2021-04-20,2021-06-17
S1_F1_open_b5_e1_d0_extra_cost,2,411.7575874400063,2020-02-11,2020-03-10
S1_F1_open_b5_e1_d0_extra_cost,20,-36.18413951999901,2021-06-18,2021-07-05
S1_F1_open_b5_e1_d0_extra_cost,21,2.636938480001845,2021-07-06,2021-07-15
S1_F1_open_b5_e1_d0_extra_cost,22,-111.9702738800006,2021-07-16,2021-07-30
S1_F1_open_b5_e1_d0_extra_cost,23,-76.47211447999871,2021-08-02,2021-08-10
S1_F1_open_b5_e1_d0_extra_cost,24,-109.8346100000017,2021-08-11,2021-09-01
S1_F1_open_b5_e1_d0_extra_cost,25,-173.67323720000059,2021-09-02,2021-10-08
S1_F1_open_b5_e1_d0_extra_cost,26,-446.2863134400086,2021-10-11,2021-11-30
S1_F1_open_b5_e1_d0_extra_cost,27,-76.81521363999673,2021-12-01,2021-12-23
S1_F1_open_b5_e1_d0_extra_cost,28,-36.828011999999944,2021-12-24,2021-12-31
S1_F1_open_b5_e1_d0_extra_cost,29,-26.956175879999137,2022-01-04,2022-02-08
S1_F1_open_b5_e1_d0_extra_cost,3,243.1401274800046,2020-03-11,2020-03-24
S1_F1_open_b5_e1_d0_extra_cost,30,-30.76479152000138,2022-02-09,2022-02-18
S1_F1_open_b5_e1_d0_extra_cost,31,9.387183799997729,2022-02-21,2022-03-11
S1_F1_open_b5_e1_d0_extra_cost,32,-189.06217551999725,2022-03-14,2022-04-27
S1_F1_open_b5_e1_d0_extra_cost,33,-71.02529171999959,2022-04-28,2022-05-17
S1_F1_open_b5_e1_d0_extra_cost,34,59.1481525399995,2022-05-18,2022-05-25
S1_F1_open_b5_e1_d0_extra_cost,35,-52.163187760001165,2022-05-26,2022-06-14
S1_F1_open_b5_e1_d0_extra_cost,36,-156.3973481799967,2022-06-15,2022-07-18
S1_F1_open_b5_e1_d0_extra_cost,37,-362.1427640599959,2022-07-19,2022-09-05
S1_F1_open_b5_e1_d0_extra_cost,38,-20.945035940001617,2022-09-06,2022-09-27
S1_F1_open_b5_e1_d0_extra_cost,39,-139.06516465999994,2022-09-28,2022-10-12
S1_F1_open_b5_e1_d0_extra_cost,4,99.74293168000077,2020-03-25,2020-04-02
S1_F1_open_b5_e1_d0_extra_cost,40,-107.42739029999939,2022-10-13,2022-11-01
S1_F1_open_b5_e1_d0_extra_cost,41,-68.33582588000172,2022-11-02,2022-11-29
S1_F1_open_b5_e1_d0_extra_cost,42,-143.01776011999937,2022-11-30,2023-01-05
S1_F1_open_b5_e1_d0_extra_cost,43,-130.87897259999954,2023-01-06,2023-01-13
S1_F1_open_b5_e1_d0_extra_cost,44,-51.0965001200002,2023-01-16,2023-02-01
S1_F1_open_b5_e1_d0_extra_cost,45,18.835230300001058,2023-02-02,2023-02-09
S1_F1_open_b5_e1_d0_extra_cost,46,28.33086836000075,2023-02-10,2023-02-20
S1_F1_open_b5_e1_d0_extra_cost,47,38.11502842000118,2023-02-21,2023-03-02
S1_F1_open_b5_e1_d0_extra_cost,48,-165.31387877999987,2023-03-03,2023-03-13
S1_F1_open_b5_e1_d0_extra_cost,49,6.61265798000386,2023-03-14,2023-04-20
S1_F1_open_b5_e1_d0_extra_cost,5,-431.5038286800009,2020-04-03,2020-04-14
S1_F1_open_b5_e1_d0_extra_cost,50,-101.73302630000035,2023-04-21,2023-05-25
S1_F1_open_b5_e1_d0_extra_cost,51,-677.63331148,2023-05-26,2023-06-09
S1_F1_open_b5_e1_d0_extra_cost,52,614.341890440006,2023-06-12,2023-07-13
S1_F1_open_b5_e1_d0_extra_cost,53,189.7248582200009,2023-07-14,2023-08-04
S1_F1_open_b5_e1_d0_extra_cost,54,314.7911902800006,2023-08-07,2023-08-22
S1_F1_open_b5_e1_d0_extra_cost,55,-1218.0696029600003,2023-08-23,2023-09-06
S1_F1_open_b5_e1_d0_extra_cost,56,373.79700076000154,2023-09-07,2023-09-22
S1_F1_open_b5_e1_d0_extra_cost,57,-243.29501420000088,2023-09-25,2023-10-30
S1_F1_open_b5_e1_d0_extra_cost,58,-75.33838423999623,2023-10-31,2023-11-17
S1_F1_open_b5_e1_d0_extra_cost,59,-107.76426442000229,2023-11-20,2023-11-28
S1_F1_open_b5_e1_d0_extra_cost,6,-160.24841091999042,2020-04-15,2020-05-19
S1_F1_open_b5_e1_d0_extra_cost,60,-165.78881578000073,2023-11-29,2023-12-08
S1_F1_open_b5_e1_d0_extra_cost,61,-56.822323119999055,2023-12-11,2023-12-19
S1_F1_open_b5_e1_d0_extra_cost,62,-35.02163499999915,2023-12-20,2024-01-11
S1_F1_open_b5_e1_d0_extra_cost,63,-355.3883843199965,2024-01-12,2024-02-19
S1_F1_open_b5_e1_d0_extra_cost,64,718.6663515600012,2024-02-20,2024-02-27
S1_F1_open_b5_e1_d0_extra_cost,65,1135.9564386799975,2024-02-28,2024-03-18
S1_F1_open_b5_e1_d0_extra_cost,66,156.2585542600027,2024-03-19,2024-04-26
S1_F1_open_b5_e1_d0_extra_cost,67,-832.642848679996,2024-04-29,2024-05-17
S1_F1_open_b5_e1_d0_extra_cost,68,225.08026768000127,2024-05-20,2024-06-06
S1_F1_open_b5_e1_d0_extra_cost,69,-22.165940819999378,2024-06-07,2024-07-01
S1_F1_open_b5_e1_d0_extra_cost,7,-192.32907483999952,2020-05-20,2020-06-16
S1_F1_open_b5_e1_d0_extra_cost,70,678.1812320600075,2024-07-02,2024-07-31
S1_F1_open_b5_e1_d0_extra_cost,71,989.4131972399991,2024-08-01,2024-08-08
S1_F1_open_b5_e1_d0_extra_cost,72,118.4182386800021,2024-08-09,2024-08-23
S1_F1_open_b5_e1_d0_extra_cost,73,155.56598898000084,2024-08-26,2024-09-24
S1_F1_open_b5_e1_d0_extra_cost,74,-891.1851297799913,2024-09-25,2024-11-07
S1_F1_open_b5_e1_d0_extra_cost,75,821.6588155800055,2024-11-08,2024-11-19
S1_F1_open_b5_e1_d0_extra_cost,76,348.97120240000004,2024-11-20,2024-11-27
S1_F1_open_b5_e1_d0_extra_cost,77,-47.57544499999858,2024-11-28,2024-12-05
S1_F1_open_b5_e1_d0_extra_cost,78,-68.87742011999944,2024-12-06,2024-12-19
S1_F1_open_b5_e1_d0_extra_cost,79,-215.86449542000264,2024-12-20,2025-01-07
S1_F1_open_b5_e1_d0_extra_cost,8,-742.3785007599945,2020-06-17,2020-07-29
S1_F1_open_b5_e1_d0_extra_cost,80,276.3450008999898,2025-01-08,2025-02-21
S1_F1_open_b5_e1_d0_extra_cost,81,360.3358654600015,2025-02-24,2025-03-04
S1_F1_open_b5_e1_d0_extra_cost,82,-359.1287873199981,2025-03-05,2025-03-24
S1_F1_open_b5_e1_d0_extra_cost,83,34.77775348000432,2025-03-25,2025-04-09
S1_F1_open_b5_e1_d0_extra_cost,84,269.3032898599995,2025-04-10,2025-04-21
S1_F1_open_b5_e1_d0_extra_cost,85,-1319.9385236599992,2025-04-22,2025-05-29
S1_F1_open_b5_e1_d0_extra_cost,86,82.19274802000655,2025-05-30,2025-06-18
S1_F1_open_b5_e1_d0_extra_cost,87,-192.03044559999762,2025-06-19,2025-07-03
S1_F1_open_b5_e1_d0_extra_cost,88,-299.3275254800028,2025-07-04,2025-07-28
S1_F1_open_b5_e1_d0_extra_cost,89,1029.1911370772286,2025-07-29,2025-09-10
S1_F1_open_b5_e1_d0_extra_cost,9,-31.994825879999553,2020-07-30,2020-08-12
S1_F1_open_b5_e1_d0_extra_cost,90,42.60015795841173,2025-09-11,2025-09-22
S1_F1_open_b5_e1_d0_extra_cost,91,1930.476423586806,2025-09-23,2025-10-15
S1_F1_open_b5_e1_d0_extra_cost,92,8776.962395462397,2025-10-16,2025-11-28
S1_F1_open_b5_e1_d0_extra_cost,93,-139.06671474479663,2025-12-01,2025-12-09
S1_F1_open_b5_e1_d0_extra_cost,94,1071.0940796880022,2025-12-10,2025-12-17
S1_F1_open_b5_e1_d0_extra_cost,95,-1416.5397300708137,2025-12-18,2026-01-09
S1_F1_open_b5_e1_d0_extra_cost,96,1353.7478821596014,2026-01-12,2026-01-30
S1_F1_open_b5_e1_d0_extra_cost,97,-731.2932420887955,2026-02-02,2026-02-25
S1_F1_open_b5_e1_d0_extra_cost,98,1535.880578946002,2026-02-26,2026-03-09
S1_F1_open_b5_e1_d0_extra_cost,99,-4488.755266743581,2026-03-10,2026-05-11
S1_F1_open_b5_e2_d0_extra_cost,0,-164.91353554000307,2020-01-02,2020-01-09
S1_F1_open_b5_e2_d0_extra_cost,1,1911.867949660009,2020-01-10,2020-02-10
S1_F1_open_b5_e2_d0_extra_cost,10,66.08244723999815,2020-08-13,2020-08-27
S1_F1_open_b5_e2_d0_extra_cost,100,1892.68903147924,2026-05-12,2026-07-09
S1_F1_open_b5_e2_d0_extra_cost,101,286.0905757088185,2026-07-10,2026-08-04
S1_F1_open_b5_e2_d0_extra_cost,102,225.91837165861216,2026-08-05,2026-08-14
S1_F1_open_b5_e2_d0_extra_cost,103,380.9937124433927,2026-08-17,2026-08-26
S1_F1_open_b5_e2_d0_extra_cost,104,471.17179908420076,2026-08-27,2026-09-11
S1_F1_open_b5_e2_d0_extra_cost,11,-363.3398879599954,2020-08-28,2020-10-12
S1_F1_open_b5_e2_d0_extra_cost,12,86.11415282000598,2020-10-13,2020-10-20
S1_F1_open_b5_e2_d0_extra_cost,13,-437.59195508000266,2020-10-21,2020-11-13
S1_F1_open_b5_e2_d0_extra_cost,14,-24.81880371999432,2020-11-16,2020-12-01
S1_F1_open_b5_e2_d0_extra_cost,15,-626.7043289599969,2020-12-02,2021-02-04
S1_F1_open_b5_e2_d0_extra_cost,16,139.11893459999555,2021-02-05,2021-03-16
S1_F1_open_b5_e2_d0_extra_cost,17,-63.066915279996465,2021-03-17,2021-03-30
S1_F1_open_b5_e2_d0_extra_cost,18,-60.05948857999829,2021-03-31,2021-04-19
S1_F1_open_b5_e2_d0_extra_cost,19,-384.30154500000936,2021-04-20,2021-06-17
S1_F1_open_b5_e2_d0_extra_cost,2,396.7671186800035,2020-02-11,2020-03-10
S1_F1_open_b5_e2_d0_extra_cost,20,-41.1976294399974,2021-06-18,2021-07-05
S1_F1_open_b5_e2_d0_extra_cost,21,0.196161560001201,2021-07-06,2021-07-15
S1_F1_open_b5_e2_d0_extra_cost,22,-116.60895285999504,2021-07-16,2021-07-30
S1_F1_open_b5_e2_d0_extra_cost,23,-78.8369335599964,2021-08-02,2021-08-10
S1_F1_open_b5_e2_d0_extra_cost,24,-116.96104500000365,2021-08-11,2021-09-01
S1_F1_open_b5_e2_d0_extra_cost,25,-178.46884339999815,2021-09-02,2021-10-08
S1_F1_open_b5_e2_d0_extra_cost,26,-467.3837656800006,2021-10-11,2021-11-30
S1_F1_open_b5_e2_d0_extra_cost,27,-83.67078257999674,2021-12-01,2021-12-23
S1_F1_open_b5_e2_d0_extra_cost,28,-39.222813999998834,2021-12-24,2021-12-31
S1_F1_open_b5_e2_d0_extra_cost,29,-29.361971859998448,2022-01-04,2022-02-08
S1_F1_open_b5_e2_d0_extra_cost,3,239.86278206000134,2020-03-11,2020-03-24
S1_F1_open_b5_e2_d0_extra_cost,30,-35.294523439999466,2022-02-09,2022-02-18
S1_F1_open_b5_e2_d0_extra_cost,31,0.41268110000419256,2022-02-21,2022-03-11
S1_F1_open_b5_e2_d0_extra_cost,32,-203.2590714399994,2022-03-14,2022-04-27
S1_F1_open_b5_e2_d0_extra_cost,33,-72.91234034000081,2022-04-28,2022-05-17
S1_F1_open_b5_e2_d0_extra_cost,34,57.274094630000036,2022-05-18,2022-05-25
S1_F1_open_b5_e2_d0_extra_cost,35,-57.76038572000107,2022-05-26,2022-06-14
S1_F1_open_b5_e2_d0_extra_cost,36,-164.18045620999874,2022-06-15,2022-07-18
S1_F1_open_b5_e2_d0_extra_cost,37,-377.64800806999847,2022-07-19,2022-09-05
S1_F1_open_b5_e2_d0_extra_cost,38,-22.831091929998365,2022-09-06,2022-09-27
S1_F1_open_b5_e2_d0_extra_cost,39,-140.78730876999907,2022-09-28,2022-10-12
S1_F1_open_b5_e2_d0_extra_cost,4,97.04828696000186,2020-03-25,2020-04-02
S1_F1_open_b5_e2_d0_extra_cost,40,-110.8007053500005,2022-10-13,2022-11-01
S1_F1_open_b5_e2_d0_extra_cost,41,-73.58919685999717,2022-11-02,2022-11-29
S1_F1_open_b5_e2_d0_extra_cost,42,-150.49602014000084,2022-11-30,2023-01-05
S1_F1_open_b5_e2_d0_extra_cost,43,-132.76403469999786,2023-01-06,2023-01-13
S1_F1_open_b5_e2_d0_extra_cost,44,-52.997550139998566,2023-01-16,2023-02-01
S1_F1_open_b5_e2_d0_extra_cost,45,16.931185350000305,2023-02-02,2023-02-09
S1_F1_open_b5_e2_d0_extra_cost,46,26.38184642000124,2023-02-10,2023-02-20
S1_F1_open_b5_e2_d0_extra_cost,47,36.14701649000017,2023-02-21,2023-03-02
S1_F1_open_b5_e2_d0_extra_cost,48,-167.59974191000038,2023-03-03,2023-03-13
S1_F1_open_b5_e2_d0_extra_cost,49,-16.194915689997288,2023-03-14,2023-04-20
S1_F1_open_b5_e2_d0_extra_cost,5,-434.3334334599931,2020-04-03,2020-04-14
S1_F1_open_b5_e2_d0_extra_cost,50,-105.49414735000028,2023-04-21,2023-05-25
S1_F1_open_b5_e2_d0_extra_cost,51,-684.6518300600001,2023-05-26,2023-06-09
S1_F1_open_b5_e2_d0_extra_cost,52,604.858672180002,2023-06-12,2023-07-13
S1_F1_open_b5_e2_d0_extra_cost,53,184.31258458999946,2023-07-14,2023-08-04
S1_F1_open_b5_e2_d0_extra_cost,54,309.8356886600013,2023-08-07,2023-08-22
S1_F1_open_b5_e2_d0_extra_cost,55,-1222.4514701200023,2023-08-23,2023-09-06
S1_F1_open_b5_e2_d0_extra_cost,56,366.1129342200038,2023-09-07,2023-09-22
S1_F1_open_b5_e2_d0_extra_cost,57,-247.17204990000027,2023-09-25,2023-10-30
S1_F1_open_b5_e2_d0_extra_cost,58,-78.28564827999799,2023-10-31,2023-11-17
S1_F1_open_b5_e2_d0_extra_cost,59,-110.9944584900004,2023-11-20,2023-11-28
S1_F1_open_b5_e2_d0_extra_cost,6,-177.2269127399959,2020-04-15,2020-05-19
S1_F1_open_b5_e2_d0_extra_cost,60,-168.79106841000248,2023-11-29,2023-12-08
S1_F1_open_b5_e2_d0_extra_cost,61,-59.94154364000133,2023-12-11,2023-12-19
S1_F1_open_b5_e2_d0_extra_cost,62,-37.9309075000001,2023-12-20,2024-01-11
S1_F1_open_b5_e2_d0_extra_cost,63,-366.4856150399992,2024-01-12,2024-02-19
S1_F1_open_b5_e2_d0_extra_cost,64,715.0452768199975,2024-02-20,2024-02-27
S1_F1_open_b5_e2_d0_extra_cost,65,1122.7337784600022,2024-02-28,2024-03-18
S1_F1_open_b5_e2_d0_extra_cost,66,151.17882997000197,2024-03-19,2024-04-26
S1_F1_open_b5_e2_d0_extra_cost,67,-837.6236234600001,2024-04-29,2024-05-17
S1_F1_open_b5_e2_d0_extra_cost,68,219.86557896000159,2024-05-20,2024-06-06
S1_F1_open_b5_e2_d0_extra_cost,69,-27.06771428999855,2024-06-07,2024-07-01
S1_F1_open_b5_e2_d0_extra_cost,7,-200.57395397999426,2020-05-20,2020-06-16
S1_F1_open_b5_e2_d0_extra_cost,70,646.606154070003,2024-07-02,2024-07-31
S1_F1_open_b5_e2_d0_extra_cost,71,984.7243967799986,2024-08-01,2024-08-08
S1_F1_open_b5_e2_d0_extra_cost,72,114.28927846000079,2024-08-09,2024-08-23
S1_F1_open_b5_e2_d0_extra_cost,73,139.94490381000287,2024-08-26,2024-09-24
S1_F1_open_b5_e2_d0_extra_cost,74,-915.7580014099949,2024-09-25,2024-11-07
S1_F1_open_b5_e2_d0_extra_cost,75,811.4144015099992,2024-11-08,2024-11-19
S1_F1_open_b5_e2_d0_extra_cost,76,344.2124028000035,2024-11-20,2024-11-27
S1_F1_open_b5_e2_d0_extra_cost,77,-51.944352499998786,2024-11-28,2024-12-05
S1_F1_open_b5_e2_d0_extra_cost,78,-73.39829014000134,2024-12-06,2024-12-19
S1_F1_open_b5_e2_d0_extra_cost,79,-229.3381279899986,2024-12-20,2025-01-07
S1_F1_open_b5_e2_d0_extra_cost,8,-764.0246842199958,2020-06-17,2020-07-29
S1_F1_open_b5_e2_d0_extra_cost,80,242.22055105000982,2025-01-08,2025-02-21
S1_F1_open_b5_e2_d0_extra_cost,81,355.73602637000295,2025-02-24,2025-03-04
S1_F1_open_b5_e2_d0_extra_cost,82,-371.8236185400019,2025-03-05,2025-03-24
S1_F1_open_b5_e2_d0_extra_cost,83,30.684779060000437,2025-03-25,2025-04-09
S1_F1_open_b5_e2_d0_extra_cost,84,265.7431881699995,2025-04-10,2025-04-21
S1_F1_open_b5_e2_d0_extra_cost,85,-1338.566894270003,2025-04-22,2025-05-29
S1_F1_open_b5_e2_d0_extra_cost,86,74.31372269000349,2025-05-30,2025-06-18
S1_F1_open_b5_e2_d0_extra_cost,87,-200.40835319999314,2025-06-19,2025-07-03
S1_F1_open_b5_e2_d0_extra_cost,88,-320.1803130599983,2025-07-04,2025-07-28
S1_F1_open_b5_e2_d0_extra_cost,89,977.9430029233918,2025-07-29,2025-09-10
S1_F1_open_b5_e2_d0_extra_cost,9,-34.85039686000164,2020-07-30,2020-08-12
S1_F1_open_b5_e2_d0_extra_cost,90,30.811112284813134,2025-09-11,2025-09-22
S1_F1_open_b5_e2_d0_extra_cost,91,1916.5129971846036,2025-09-23,2025-10-15
S1_F1_open_b5_e2_d0_extra_cost,92,8678.459413372795,2025-10-16,2025-11-28
S1_F1_open_b5_e2_d0_extra_cost,93,-151.02772453559737,2025-12-01,2025-12-09
S1_F1_open_b5_e2_d0_extra_cost,94,1058.175357635977,2025-12-10,2025-12-17
S1_F1_open_b5_e2_d0_extra_cost,95,-1441.3345760825905,2025-12-18,2026-01-09
S1_F1_open_b5_e2_d0_extra_cost,96,1316.6002421862067,2026-01-12,2026-01-30
S1_F1_open_b5_e2_d0_extra_cost,97,-742.4884671036125,2026-02-02,2026-02-25
S1_F1_open_b5_e2_d0_extra_cost,98,1524.458500437002,2026-02-26,2026-03-09
S1_F1_open_b5_e2_d0_extra_cost,99,-4599.212779534195,2026-03-10,2026-05-11
S1_F1_open_b10_e1_d0_extra_cost,0,-179.65418442000373,2020-01-02,2020-01-09
S1_F1_open_b10_e1_d0_extra_cost,1,1837.4456351799963,2020-01-10,2020-02-10
S1_F1_open_b10_e1_d0_extra_cost,10,41.87858851999408,2020-08-13,2020-08-27
S1_F1_open_b10_e1_d0_extra_cost,11,-420.18348108000646,2020-08-28,2020-10-12
S1_F1_open_b10_e1_d0_extra_cost,12,75.02772585999628,2020-10-13,2020-10-20
S1_F1_open_b10_e1_d0_extra_cost,13,-492.5645008400097,2020-10-21,2020-11-13
S1_F1_open_b10_e1_d0_extra_cost,14,-36.229091560002416,2020-11-16,2020-12-01
S1_F1_open_b10_e1_d0_extra_cost,15,-750.210574080018,2020-12-02,2021-02-04
S1_F1_open_b10_e1_d0_extra_cost,16,73.33592579999095,2021-02-05,2021-03-16
S1_F1_open_b10_e1_d0_extra_cost,17,-73.90949544000614,2021-03-17,2021-03-30
S1_F1_open_b10_e1_d0_extra_cost,18,-83.01999634000094,2021-03-31,2021-04-19
S1_F1_open_b10_e1_d0_extra_cost,19,-480.77328500001386,2021-04-20,2021-06-17
S1_F1_open_b10_e1_d0_extra_cost,2,336.8052436399921,2020-02-11,2020-03-10
S1_F1_open_b10_e1_d0_extra_cost,20,-61.2515891200037,2021-06-18,2021-07-05
S1_F1_open_b10_e1_d0_extra_cost,21,-9.566946120001376,2021-07-06,2021-07-15
S1_F1_open_b10_e1_d0_extra_cost,22,-135.16366878000008,2021-07-16,2021-07-30
S1_F1_open_b10_e1_d0_extra_cost,23,-88.2962098800017,2021-08-02,2021-08-10
S1_F1_open_b10_e1_d0_extra_cost,24,-145.46678500000598,2021-08-11,2021-09-01
S1_F1_open_b10_e1_d0_extra_cost,25,-197.65126820000114,2021-09-02,2021-10-08
S1_F1_open_b10_e1_d0_extra_cost,26,-551.7735746400158,2021-10-11,2021-11-30
S1_F1_open_b10_e1_d0_extra_cost,27,-111.09305834000406,2021-12-01,2021-12-23
S1_F1_open_b10_e1_d0_extra_cost,28,-48.80202200000167,2021-12-24,2021-12-31
S1_F1_open_b10_e1_d0_extra_cost,29,-38.98515578000297,2022-01-04,2022-02-08
S1_F1_open_b10_e1_d0_extra_cost,3,226.75340037999922,2020-03-11,2020-03-24
S1_F1_open_b10_e1_d0_extra_cost,30,-53.4134511200009,2022-02-09,2022-02-18
S1_F1_open_b10_e1_d0_extra_cost,31,-35.485329700002694,2022-02-21,2022-03-11
S1_F1_open_b10_e1_d0_extra_cost,32,-260.04665512000247,2022-03-14,2022-04-27
S1_F1_open_b10_e1_d0_extra_cost,33,-80.46053482000025,2022-04-28,2022-05-17
S1_F1_open_b10_e1_d0_extra_cost,34,49.77786299000036,2022-05-18,2022-05-25
S1_F1_open_b10_e1_d0_extra_cost,35,-80.14917756000432,2022-05-26,2022-06-14
S1_F1_open_b10_e1_d0_extra_cost,36,-195.31288833000144,2022-06-15,2022-07-18
S1_F1_open_b10_e1_d0_extra_cost,37,-439.6689841100124,2022-07-19,2022-09-05
S1_F1_open_b10_e1_d0_extra_cost,38,-30.37531589000173,2022-09-06,2022-09-27
S1_F1_open_b10_e1_d0_extra_cost,39,-147.67588520999925,2022-09-28,2022-10-12
S1_F1_open_b10_e1_d0_extra_cost,4,86.26970807999896,2020-03-25,2020-04-02
S1_F1_open_b10_e1_d0_extra_cost,40,-124.2939655500013,2022-10-13,2022-11-01
S1_F1_open_b10_e1_d0_extra_cost,41,-94.60268078000263,2022-11-02,2022-11-29
S1_F1_open_b10_e1_d0_extra_cost,42,-180.40906022000308,2022-11-30,2023-01-05
S1_F1_open_b10_e1_d0_extra_cost,43,-140.30428310000207,2023-01-06,2023-01-13
S1_F1_open_b10_e1_d0_extra_cost,44,-60.60175022000294,2023-01-16,2023-02-01
S1_F1_open_b10_e1_d0_extra_cost,45,9.315005549999114,2023-02-02,2023-02-09
S1_F1_open_b10_e1_d0_extra_cost,46,18.585758659997737,2023-02-10,2023-02-20
S1_F1_open_b10_e1_d0_extra_cost,47,28.27496876999976,2023-02-21,2023-03-02
S1_F1_open_b10_e1_d0_extra_cost,48,-176.7431944300024,2023-03-03,2023-03-13
S1_F1_open_b10_e1_d0_extra_cost,49,-107.4252103700037,2023-03-14,2023-04-20
S1_F1_open_b10_e1_d0_extra_cost,5,-445.6518525799984,2020-04-03,2020-04-14
S1_F1_open_b10_e1_d0_extra_cost,50,-120.53863154999999,2023-04-21,2023-05-25
S1_F1_open_b10_e1_d0_extra_cost,51,-712.7259043800041,2023-05-26,2023-06-09
S1_F1_open_b10_e1_d0_extra_cost,52,566.9257991399936,2023-06-12,2023-07-13
S1_F1_open_b10_e1_d0_extra_cost,53,162.66349006999735,2023-07-14,2023-08-04
S1_F1_open_b10_e1_d0_extra_cost,54,290.0136821800006,2023-08-07,2023-08-22
S1_F1_open_b10_e1_d0_extra_cost,55,-1239.9789387599994,2023-08-23,2023-09-06
S1_F1_open_b10_e1_d0_extra_cost,56,335.37666805999834,2023-09-07,2023-09-22
S1_F1_open_b10_e1_d0_extra_cost,57,-262.68019270000514,2023-09-25,2023-10-30
S1_F1_open_b10_e1_d0_extra_cost,58,-90.07470443999773,2023-10-31,2023-11-17
S1_F1_open_b10_e1_d0_extra_cost,59,-123.9152347700001,2023-11-20,2023-11-28
S1_F1_open_b10_e1_d0_extra_cost,6,-245.1409200200069,2020-04-15,2020-05-19
S1_F1_open_b10_e1_d0_extra_cost,60,-180.8000789300022,2023-11-29,2023-12-08
S1_F1_open_b10_e1_d0_extra_cost,61,-72.41842572000132,2023-12-11,2023-12-19
S1_F1_open_b10_e1_d0_extra_cost,62,-49.567997500000274,2023-12-20,2024-01-11
S1_F1_open_b10_e1_d0_extra_cost,63,-851.3586646340045,2024-01-12,2025-04-09
S1_F1_open_b10_e1_d0_extra_cost,7,-233.55347054000595,2020-05-20,2020-06-16
S1_F1_open_b10_e1_d0_extra_cost,8,-850.6094180600085,2020-06-17,2020-07-29
S1_F1_open_b10_e1_d0_extra_cost,84,251.50278141000308,2025-04-10,2025-04-21
S1_F1_open_b10_e1_d0_extra_cost,85,-5216.787815501008,2025-04-22,2026-09-11
S1_F1_open_b10_e1_d0_extra_cost,9,-46.272680779999064,2020-07-30,2020-08-12
S1_F1_open_b10_e2_d0_extra_cost,0,-183.33934664000117,2020-01-02,2020-01-09
S1_F1_open_b10_e2_d0_extra_cost,1,1818.8400565599914,2020-01-10,2020-02-10
S1_F1_open_b10_e2_d0_extra_cost,10,35.827623839995795,2020-08-13,2020-08-27
S1_F1_open_b10_e2_d0_extra_cost,11,-434.39437936000104,2020-08-28,2020-10-12
S1_F1_open_b10_e2_d0_extra_cost,12,72.25611911999658,2020-10-13,2020-10-20
S1_F1_open_b10_e2_d0_extra_cost,13,-506.30763728000966,2020-10-21,2020-11-13
S1_F1_open_b10_e2_d0_extra_cost,14,-39.08166352000626,2020-11-16,2020-12-01
S1_F1_open_b10_e2_d0_extra_cost,15,-781.0871353599905,2020-12-02,2021-02-04
S1_F1_open_b10_e2_d0_extra_cost,16,56.89017359999343,2021-02-05,2021-03-16
S1_F1_open_b10_e2_d0_extra_cost,17,-76.62014048000128,2021-03-17,2021-03-30
S1_F1_open_b10_e2_d0_extra_cost,18,-88.76012328000797,2021-03-31,2021-04-19
S1_F1_open_b10_e2_d0_extra_cost,19,-504.8912200000141,2021-04-20,2021-06-17
S1_F1_open_b10_e2_d0_extra_cost,2,321.81477487999655,2020-02-11,2020-03-10
S1_F1_open_b10_e2_d0_extra_cost,20,-66.26507904000209,2021-06-18,2021-07-05
S1_F1_open_b10_e2_d0_extra_cost,21,-12.0077230400002,2021-07-06,2021-07-15
S1_F1_open_b10_e2_d0_extra_cost,22,-139.8023477600018,2021-07-16,2021-07-30
S1_F1_open_b10_e2_d0_extra_cost,23,-90.6610289600012,2021-08-02,2021-08-10
S1_F1_open_b10_e2_d0_extra_cost,24,-152.59322000000066,2021-08-11,2021-09-01
S1_F1_open_b10_e2_d0_extra_cost,25,-202.44687440000416,2021-09-02,2021-10-08
S1_F1_open_b10_e2_d0_extra_cost,26,-572.8710268800096,2021-10-11,2021-11-30
S1_F1_open_b10_e2_d0_extra_cost,27,-117.94862728000226,2021-12-01,2021-12-23
S1_F1_open_b10_e2_d0_extra_cost,28,-51.19682400000056,2021-12-24,2021-12-31
S1_F1_open_b10_e2_d0_extra_cost,29,-41.39095176000228,2022-01-04,2022-02-08
S1_F1_open_b10_e2_d0_extra_cost,3,223.4760549599996,2020-03-11,2020-03-24
S1_F1_open_b10_e2_d0_extra_cost,30,-57.94318304000262,2022-02-09,2022-02-18
S1_F1_open_b10_e2_d0_extra_cost,31,-44.459832400005325,2022-02-21,2022-03-11
S1_F1_open_b10_e2_d0_extra_cost,32,-274.2435510400064,2022-03-14,2022-04-27
S1_F1_open_b10_e2_d0_extra_cost,33,-82.34758344000147,2022-04-28,2022-05-17
S1_F1_open_b10_e2_d0_extra_cost,34,47.903805079997255,2022-05-18,2022-05-25
S1_F1_open_b10_e2_d0_extra_cost,35,-85.74637552000604,2022-05-26,2022-06-14
S1_F1_open_b10_e2_d0_extra_cost,36,-203.09599636000166,2022-06-15,2022-07-18
